0;2;2.25
1;2;2.25
2;2;2.25
3;2;2.25
4;2;2.25
5;2;2.25
6;2;2.25
7;2;2.25
8;2;2.25
9;2;2.25
10;2;2.25
11;2;2.25
12;2;2.25
13;2;2.25
14;2;2.25
15;2;2.25
16;2;2.25
17;2;2.25
18;2;2.25
19;2;2.25
20;2;2.25
21;2;2.25
22;2;2.25
23;2;2.25
24;2;2.25
25;2;2.25
26;2;2.25
27;2;2.25
28;2;2.25
29;2;2.25
30;2;2.25
31;2;2.25
32;2;2.25
33;2;2.25
34;2;2.25
35;2;2.25
36;2;2.25
37;2;2.25
38;2;2.25
39;2;2.25
40;2;2.25
41;2;2.25
42;2;2.25
43;2;2.25
44;2;2.25
45;2;2.25
46;2;2.25
47;2;2.25
48;2;2.25
49;2;2.25
50;2;2.25
51;2;2.25
52;2;2.25
53;2;2.25
54;2;2.25
55;2;2.25
56;2;2.25
57;2;2.25
58;2;2.25
59;2;2.25
60;2;2.25
61;2;2.25
62;2;2.25
63;2;2.25
64;2;2.25
65;2;2.25
66;2;2.25
67;2;2.25
68;2;2.25
69;2;2.25
70;2;2.25
71;2;2.25
72;2;2.25
73;2;2.25
74;2;2.25
75;2;2.25
76;2;2.25
77;2;2.25
78;2;2.25
79;2;2.25
80;2;2.25
81;2;2.25
82;2;2.25
83;2;2.25
84;2;2.25
85;2;2.25
86;2;2.25
87;2;2.25
88;2;2.25
89;2;2.25
90;2;2.25
91;2;2.25
92;2;2.25
93;2;2.25
94;2;2.25
95;2;2.25
96;2;2.25
97;2;2.25
98;2;2.25
99;2;2.25
100;2;2.25
101;2;2.25
102;2;2.25
103;2;2.25
104;2;2.25
105;2;2.25
106;2;2.25
107;2;2.25
108;2;2.25
109;2;2.25
110;2;2.25
111;2;2.25
112;2;2.25
113;2;2.25
114;2;2.25
115;2;2.25
116;2;2.25
117;2;2.25
118;2;2.25
119;2;2.25
120;2;2.25
121;2;2.25
122;2;2.25
123;2;2.25
124;2;2.25
125;2;2.25
126;2;2.25
127;2;2.25
128;2;2.25
129;2;2.25
130;2;2.25
131;2;2.25
132;2;2.25
133;2;2.25
134;2;2.25
135;2;2.25
136;2;2.25
137;2;2.25
138;2;2.25
139;2;2.25
140;2;2.25
141;2;2.25
142;2;2.25
143;2;2.25
144;2;2.25
145;2;2.25
146;2;2.25
147;2;2.25
148;2;2.25
149;2;2.25
150;2;2.25
151;2;2.25
152;2;2.25
153;2;2.25
154;2;2.25
155;2;2.25
156;2;2.25
157;2;2.25
158;2;2.25
159;2;2.25
160;2;2.25
161;2;2.25
162;2;2.25
163;2;2.25
164;2;2.25
165;2;2.25
166;2;2.25
167;2;2.25
168;2;2.25
169;2;2.25
170;2;2.25
171;2;2.25
172;2;2.25
173;2;2.25
174;2;2.25
175;2;2.25
176;2;2.25
177;2;2.25
178;2;2.25
179;2;2.25
180;2;2.25
181;2;2.25
182;2;2.25
183;2;2.25
184;2;2.25
185;2;2.25
186;2;2.25
187;2;2.25
188;2;2.25
189;2;2.25
190;2;2.25
191;2;2.25
192;2;2.25
193;2;2.25
194;2;2.25
195;2;2.25
196;2;2.25
197;2;2.25
198;2;2.25
199;2;2.25
