0,0,0.99,1.01,0.99,1.01,0,0,0,0,0.99,1.01,0,0,0,0,0,0,0.02,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,
0,0.05,0.977233105283273,1.01001119893558,0.977233105283273,1.01001119893558,-0.00001119893558,0.012766894716727,-0.00001119893558,0.012766894716727,0.989916841629687,1.010007896079075,-0.000016232305893,0.012774790795801,-0.000007896079074,0.000083158370313,-0.000007896079074,0.000083158370313,0.0327781,0.0327781,0.0127781,0.0127781,0.0200911,0.012791,9.10544e-05,9.10544e-05,2.80937e-05,2.80937e-05,2.80937e-05,2.80937e-05,1.29294e-05,4.10231e-05,1.29294e-05,1.29294e-05,
0.05,0.1,0.965188643093523,0.997678758856647,0.965188643093523,0.997678758856647,0.012071241143353,0.025061356906476,0.012071241143353,0.025061356906476,0.989678298480973,1.009937853515522,0.011982791871541,0.024844257359431,0.000062146484478,0.000321701519027,0.000062146484478,0.000321701519027,0.0324901,0.0324901,0.0129901,0.0129901,0.0202596,0.0128615,0.000259555,0.000259555,5.61347e-05,5.61347e-05,5.61347e-05,5.61347e-05,2.63028e-05,8.24375e-05,2.63028e-05,2.63028e-05,
0.1,0.15,0.953434119745296,0.985647117112173,0.953434119745296,0.985647117112173,0.023861795536173,0.037056967606359,0.023861795536173,0.037056967606359,0.989293315867236,1.00971911596201,0.023541309624007,0.036468279697137,0.000277814578891,0.000709753591863,0.000277814578891,0.000709753591863,0.032213,0.032213,0.0131952,0.0131952,0.0204258,0.012927,0.000431939,0.000431939,8.34279e-05,8.34279e-05,8.41216e-05,8.41216e-05,4.01126e-05,0.000123213,4.01166e-05,4.01166e-05,
0.15,0.2,0.941959192330703,0.973905402710907,0.941959192330703,0.973905402710907,0.035370901091387,0.048764503867004,0.035370901091387,0.048764503867004,0.988767468147822,1.00935723764286,0.034675311448725,0.047663214389123,0.000633702203918,0.001241592005401,0.000633702203918,0.001241592005401,0.0319462,0.0319462,0.0133936,0.0133936,0.0205898,0.0129879,0.00060789,0.00060789,0.000110007,0.000110007,0.000112053,0.000112053,5.43475e-05,0.00016336,5.43673e-05,5.43673e-05,
0.2,0.25,0.930754003951009,0.962443262260148,0.930754003951009,0.962443262260148,0.046608503233566,0.060194230555277,0.046608503233566,0.060194230555277,0.988106182017592,1.008857629633995,0.045400153366844,0.058444757906603,0.001124541701805,0.001911646646609,0.001124541701805,0.001911646646609,0.0316893,0.0316893,0.0135857,0.0135857,0.0207514,0.0130446,0.000787105,0.000787105,0.000135903,0.000135903,0.000139927,0.000139927,6.89956e-05,0.00020289,6.9051e-05,6.9051e-05,
0.25,0.3,0.919809155510855,0.951250829523402,0.919809155510855,0.951250829523402,0.057584084534767,0.071355930430975,0.057584084534767,0.071355930430975,0.987314737556177,1.008225560617481,0.055730586234338,0.068827977752965,0.001745203033841,0.002714498792502,0.001745203033841,0.002714498792502,0.0314417,0.0314417,0.0137718,0.0137718,0.0209108,0.0130974,0.000969296,0.000969296,0.000161146,0.000161146,0.000167742,0.000167742,8.40453e-05,0.000241814,8.41637e-05,8.41637e-05,
0.3,0.35,0.909115679453581,0.940318697101552,0.909115679453581,0.940318697101552,0.068306691316564,0.082258932128303,0.068306691316564,0.082258932128303,0.986398269517966,1.007466157889152,0.065680783338252,0.078827341749421,0.002490692816028,0.003644879776855,0.002490692816028,0.003644879776855,0.031203,0.031203,0.0139522,0.0139522,0.0210679,0.0131466,0.00115419,0.00115419,0.000185765,0.000185765,0.000195497,0.000195497,9.94846e-05,0.000280145,9.97013e-05,9.97013e-05,
0.35,0.4,0.898665015283619,0.929637890066716,0.898665015283619,0.929637890066716,0.078784958439174,0.09291213621049,0.078784958439174,0.09291213621049,0.985361768838802,1.006584408595179,0.07526436641051,0.088456745609574,0.003356153136653,0.004697669429366,0.003356153136653,0.004697669429366,0.0309729,0.0309729,0.0141272,0.0141272,0.0212226,0.0131924,0.00134152,0.00134152,0.000209785,0.000209785,0.000223192,0.000223192,0.000115302,0.000317891,0.000115659,0.000115659,
0.4,0.45,0.888448986735752,0.919199841393493,0.888448986735752,0.919199841393493,0.089027132420129,0.103324039450627,0.089027132420129,0.103324039450627,0.984210084336787,1.005585161174857,0.084494430178837,0.097729538933444,0.004336860177229,0.005867894311128,0.004336860177229,0.005867894311128,0.0307509,0.0307509,0.0142969,0.0142969,0.0213751,0.0132351,0.00153103,0.00153103,0.000233231,0.000233231,0.000250825,0.000250825,0.000131485,0.000355066,0.000132034,0.000132034,
0.45,0.5,0.878459780463419,0.90899636904626,0.878459780463419,0.90899636904626,0.099041093012285,0.113502757478035,0.099041093012285,0.113502757478035,0.982947924585993,1.004473126988211,0.093383565563089,0.106658549739157,0.005428222657013,0.007150725768783,0.005428222657013,0.007150725768783,0.0305366,0.0305366,0.0144617,0.0144617,0.0215252,0.013275,0.0017225,0.0017225,0.000256128,0.000256128,0.000278394,0.000278394,0.000148022,0.00039168,0.00014882,0.00014882,
0.5,0.55,0.868689926129527,0.899019654593744,0.868689926129527,0.899019654593744,0.108834373359588,0.123456045917142,0.108834373359588,0.123456045917142,0.981579859943244,1.003252882108368,0.101943881615205,0.115256107639466,0.00662578012008,0.008541477828308,0.00662578012008,0.008541477828308,0.0303297,0.0303297,0.0146217,0.0146217,0.021673,0.0133122,0.0019157,0.0019157,0.000278497,0.000278497,0.000305899,0.000305899,0.000164902,0.000427745,0.000166013,0.000166013,
0.55,0.6,0.859132277793244,0.889262223233392,0.859132277793244,0.889262223233392,0.118414178838701,0.133191320134663,0.118414178838701,0.133191320134663,0.980110324709401,1.001928869259882,0.110187026292002,0.123534065760415,0.007925201082732,0.010035604947985,0.007925201082732,0.010035604947985,0.0301299,0.0301299,0.0147771,0.0147771,0.0218185,0.013347,0.0021104,0.0021104,0.00030036,0.00030036,0.00033334,0.00033334,0.000182113,0.000463271,0.000183608,0.000183608,
0.6,0.65,0.849779996495484,0.879716925118313,0.849779996495484,0.879716925118313,0.127787404685361,0.142715673700843,0.127787404685361,0.142715673700843,0.978543619407878,1.000505399885457,0.118124206141976,0.131503821490673,0.009322281057877,0.011628699648788,0.009322281057877,0.011628699648788,0.0299369,0.0299369,0.0149283,0.0149283,0.0219618,0.0133796,0.00230642,0.00230642,0.000321737,0.000321737,0.000360715,0.000360715,0.000199643,0.000498269,0.000201601,0.000201601,
