0,0.05,0.2475812909,0.3833069037,-0.1673115223,0.0609835396,0.0498089226,0.1376275297,0.0057485957,0.0303335535,0.0004597845,0.0046849423,0.0000280276,0.0005587012,0.0000013739,0.0000541984,0.0000000544,0.0000044261,0.0000000003,0.0000003129,-0.0000000006,0.0000000199,0.135726,0.228295,0.0878186,0.024585,0.00422516,0.000530674,5.28244e-05,4.37167e-06,3.12619e-07,2.05126e-08,8.49087e-11,4.16373e-16,2.02905e-10,1.17543e-09,3.54103e-09,6.24602e-09,7.12115e-09,5.54648e-09,3.10011e-09,1.35556e-09,
0.05,0.1,0.2906346233,0.4134442366,-0.1932910459,0.0238699344,0.0985951268,0.1935982819,0.0211415631,0.0598382463,0.0032495758,0.0134733308,0.0003865193,0.0023758323,0.0000373743,0.0003421393,0.0000030367,0.0000415327,0.0000002103,0.0000043558,0.0000000118,0.0000004026,0.12281,0.217161,0.0950032,0.0386967,0.0102238,0.00198931,0.000304765,3.84959e-05,4.14551e-06,3.90763e-07,3.75556e-10,6.03992e-16,3.86601e-10,1.52001e-09,4.51227e-09,8.33932e-09,1.16181e-08,9.8141e-09,5.7865e-09,2.64038e-09,
0.1,0.15,0.3295908892,0.4407136232,-0.2180035332,-0.0114336189,0.1456336894,0.2436999042,0.043730529,0.0946028748,0.0096973098,0.0275875234,0.0016880823,0.0063537895,0.0002407893,0.0012023008,0.0000290237,0.000192677,0.0000030226,0.0000267341,0.0000002758,0.0000032683,0.111123,0.20657,0.0980662,0.0508723,0.0178902,0.00466571,0.000961511,0.000163653,2.37115e-05,2.99255e-06,8.3237e-10,7.72321e-16,7.05819e-10,1.73816e-09,4.92506e-09,1.02072e-08,1.55617e-08,1.33594e-08,8.23393e-09,4.03001e-09,
0.15,0.2,0.3648399763,0.4653879846,-0.2415107783,-0.0450153975,0.1904505532,0.288610987,0.071478587,0.1325785966,0.0203437507,0.0466827234,0.004607365,0.0131488701,0.0008615752,0.0030664311,0.0001367938,0.0006079027,0.0000188365,0.000104597,0.0000022862,0.0000158816,0.100548,0.196495,0.0981604,0.0611,0.026339,0.00854151,0.00220486,0.000471109,8.57605e-05,1.35954e-05,1.37601e-09,9.22794e-16,1.16184e-09,1.95423e-09,5.0441e-09,1.19155e-08,1.8186e-08,1.51845e-08,1.01157e-08,5.62407e-09,
0.2,0.25,0.3967346692,0.4877142701,-0.2638715615,-0.0769593735,0.2327584222,0.3289189852,0.1027170758,0.171527971,0.0352027442,0.0700644432,0.0097245877,0.0231726977,0.002234724,0.0063877871,0.0004380446,0.0015031987,0.000074702,0.0003078707,0.000011258,0.0000557402,0.0909796,0.186912,0.0961606,0.0688109,0.0348617,0.0134481,0.00415306,0.00106515,0.000233169,4.44822e-05,1.94351e-09,1.05675e-15,1.71861e-09,2.24284e-09,5.06209e-09,1.31088e-08,1.91934e-08,1.50395e-08,1.18055e-08,7.43584e-09,
0.25,0.3,0.4255941807,0.5079159286,-0.2851417964,-0.1073454235,0.2724076567,0.3651347655,0.1360995356,0.2102874822,0.0539539355,0.0968596032,0.0174531744,0.0365579331,0.0047310152,0.0115775924,0.0010989245,0.003143357,0.0002227543,0.0007448288,0.0000399904,0.0001563077,0.0823217,0.177796,0.0927271,0.0741879,0.0429057,0.0191048,0.00684658,0.00204443,0.000522075,0.000116317,2.47476e-09,1.17545e-15,2.31346e-09,2.62781e-09,5.08552e-09,1.35283e-08,1.87826e-08,1.4534e-08,1.27435e-08,8.96985e-09,
0.3,0.35,0.4517073466,0.5261951451,-0.3053746698,-0.1362495282,0.3093487711,0.3987403114,0.1705563802,0.2480557139,0.076082707,0.126303305,0.0280196956,0.0532198458,0.0087091617,0.018959267,0.0023302615,0.0058159884,0.0005457581,0.001561498,0.0001134477,0.0003720143,0.0744878,0.169125,0.0893915,0.0774993,0.0502206,0.0252002,0.0102501,0.00348573,0.00101574,0.000258567,2.91737e-09,1.28006e-15,2.98016e-09,3.08266e-09,5.14556e-09,1.31404e-08,1.73188e-08,1.46569e-08,1.35134e-08,1.048e-08,
0.35,0.4,0.4753355163,0.5427348642,-0.3246207742,-0.1637439632,0.3436038992,0.4288690872,0.2052523745,0.2845048583,0.1009794292,0.1574418645,0.0414743145,0.0729127704,0.0144779441,0.0287502596,0.0043704256,0.0098046486,0.0011583375,0.0029352223,0.0002730702,0.0007813204,0.0673993,0.160877,0.0852652,0.0792525,0.0564624,0.0314385,0.0142723,0.00543422,0.00177688,0.00050825,3.24496e-09,1.37166e-15,3.58435e-09,3.55776e-09,5.22586e-09,1.21767e-08,1.5293e-08,1.41129e-08,1.34657e-08,1.16363e-08,
0.4,0.45,0.4967151684,0.5577006208,-0.3429282351,-0.1898974787,0.3752451781,0.4558077523,0.2395480373,0.3191214031,0.1280077911,0.1894994052,0.0577171547,0.0952375534,0.0222710815,0.0410382001,0.0074650568,0.01536289,0.002203706,0.0050638606,0.0005798789,0.0014871569,0.0609855,0.153031,0.0805626,0.0795734,0.0614916,0.0375204,0.0187671,0.00789783,0.00286015,0.000907278,3.45047e-09,1.45129e-15,4.06445e-09,4.00007e-09,5.30827e-09,1.09264e-08,1.34273e-08,1.42608e-08,1.28771e-08,1.24747e-08,
0.45,0.5,0.5160602776,0.5712421974,-0.3603428306,-0.2147754722,0.4043784633,0.4799313283,0.2729654394,0.3516157481,0.15654998,0.2218359652,0.0765311564,0.11978714,0.0322343763,0.0558035235,0.0118471645,0.0226969195,0.0038466252,0.0081521727,0.0011157158,0.0026144864,0.0551819,0.145567,0.0755529,0.0786503,0.065286,0.043256,0.0235691,0.0108498,0.00430555,0.00149877,3.5373e-09,1.51989e-15,4.39358e-09,4.36257e-09,5.36657e-09,9.59616e-09,1.1844e-08,1.37959e-08,1.24497e-08,1.30142e-08,
0.5,0.55,0.5335644564,0.5834951225,-0.3769081062,-0.2384401517,0.4311311428,0.5015633461,0.3051584572,0.382057814,0.1860348168,0.2539231333,0.097615596,0.1460656573,0.0444231272,0.0729394767,0.0177200081,0.0319510058,0.0062638058,0.0123986272,0.0019823341,0.0043055073,0.0499307,0.138468,0.0704322,0.0768994,0.0678883,0.0484501,0.0285163,0.014231,0.00613482,0.00232317,3.53526e-09,1.57834e-15,4.58816e-09,4.66069e-09,5.40274e-09,8.41662e-09,1.09117e-08,1.31271e-08,1.23856e-08,1.32564e-08,
0.55,0.6,0.5494028923,0.5945820276,-0.3926654838,-0.2609506911,0.4556430968,0.5209842409,0.3358872888,0.4107680291,0.2159535846,0.2853444653,0.1206169208,0.1735585323,0.0588072648,0.0922352158,0.0252441326,0.0431990828,0.0096331064,0.017981142,0.0032984018,0.0067125919,0.0451791,0.131715,0.0653411,0.0748807,0.0693909,0.0529416,0.033428,0.017955,0.00834804,0.00341419,3.47214e-09,1.62748e-15,4.6741e-09,4.97099e-09,5.43217e-09,7.4257e-09,9.92785e-09,1.22258e-08,1.19415e-08,1.32797e-08,
