0,0.1,0.49,1,0.494925,1.0050004167,0.4949495831,1.0050501688,0.4949496648,1.0050503346,0.494949665,1.005050335,0.494949665,1.005050335,0.494949665,1.005050335,0.494949665,1.005050335,0.494949665,1.005050335,0.494949665,1.005050335,0.494949665,1.005050335,0.494949665,1.005050335,0.494949665,1.005050335,0.494949665,1.005050335,0.494949665,1.005050335,0.494949665,1.005050335,0.494949665,1.005050335,0.494949665,1.005050335,0.494949665,1.005050335,0.51,0.510075,0.510101,0.510101,0.510101,0.510101,0.510101,0.510101,0.510101,0.510101,0.510101,0.510101,0.510101,0.510101,0.510101,0.510101,0.510101,0.510101,0.510101,2.11072e-12,1.26793e-11,3.38618e-11,5.51203e-11,6.5826e-11,6.80137e-11,6.80296e-11,6.80298e-11,6.80298e-11,6.80298e-11,6.80298e-11,6.80298e-11,6.80298e-11,6.80298e-11,6.80298e-11,6.80298e-11,6.80298e-11,6.80298e-11,6.80298e-11,
0.1,0.2,0.4851244185,0.9900498338,0.4949016557,1.0048022347,0.4949995107,1.004998519,0.4950001634,1.0049998268,0.4950001666,1.0049998333,0.4950001666,1.0049998334,0.4950001666,1.0049998334,0.4950001666,1.0049998334,0.4950001666,1.0049998334,0.4950001666,1.0049998334,0.4950001666,1.0049998334,0.4950001666,1.0049998334,0.4950001666,1.0049998334,0.4950001666,1.0049998334,0.4950001666,1.0049998334,0.4950001666,1.0049998334,0.4950001666,1.0049998334,0.4950001666,1.0049998334,0.4950001666,1.0049998334,0.504925,0.509901,0.509999,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,4.22254e-12,1.46864e-11,3.55538e-11,5.63913e-11,6.67811e-11,6.88829e-11,6.89187e-11,6.89192e-11,6.89192e-11,6.89192e-11,6.89192e-11,6.89192e-11,6.89192e-11,6.89192e-11,6.89192e-11,6.89192e-11,6.89192e-11,6.89192e-11,6.89192e-11,
0.2,0.3,0.4802973499,0.9801986733,0.4948297754,1.0045084957,0.4950479641,1.0049454359,0.4950501468,1.0049498037,0.4950501632,1.0049498365,0.4950501633,1.0049498367,0.4950501633,1.0049498367,0.4950501633,1.0049498367,0.4950501633,1.0049498367,0.4950501633,1.0049498367,0.4950501633,1.0049498367,0.4950501633,1.0049498367,0.4950501633,1.0049498367,0.4950501633,1.0049498367,0.4950501633,1.0049498367,0.4950501633,1.0049498367,0.4950501633,1.0049498367,0.4950501633,1.0049498367,0.4950501633,1.0049498367,0.499901,0.509679,0.509897,0.5099,0.5099,0.5099,0.5099,0.5099,0.5099,0.5099,0.5099,0.5099,0.5099,0.5099,0.5099,0.5099,0.5099,0.5099,0.5099,6.33489e-12,1.66959e-11,3.72527e-11,5.7677e-11,6.77582e-11,6.97763e-11,6.98309e-11,6.98316e-11,6.98314e-11,6.98314e-11,6.98314e-11,6.98314e-11,6.98314e-11,6.98314e-11,6.98314e-11,6.98314e-11,6.98314e-11,6.98314e-11,6.98314e-11,
0.3,0.4,0.4755183114,0.9704455336,0.4947103275,1.0041211209,0.495094485,1.0048899875,0.4950996084,1.0049002366,0.4950996596,1.0049003391,0.49509966,1.00490034,0.49509966,1.00490034,0.49509966,1.00490034,0.49509966,1.00490034,0.49509966,1.00490034,0.49509966,1.00490034,0.49509966,1.00490034,0.49509966,1.00490034,0.49509966,1.00490034,0.49509966,1.00490034,0.49509966,1.00490034,0.49509966,1.00490034,0.49509966,1.00490034,0.49509966,1.00490034,0.494927,0.509411,0.509796,0.509801,0.509801,0.509801,0.509801,0.509801,0.509801,0.509801,0.509801,0.509801,0.509801,0.509801,0.509801,0.509801,0.509801,0.509801,0.509801,8.448e-12,1.87075e-11,3.89578e-11,5.89759e-11,6.87556e-11,7.06918e-11,7.07646e-11,7.07677e-11,7.07673e-11,7.07672e-11,7.07672e-11,7.07672e-11,7.07672e-11,7.07672e-11,7.07672e-11,7.07672e-11,7.07672e-11,7.07672e-11,7.07672e-11,
0.4,0.5,0.4707868252,0.9607894392,0.4945442656,1.0036420029,0.4951386288,1.0048312699,0.4951485367,1.004851088,0.4951486606,1.0048513357,0.4951486618,1.0048513382,0.4951486618,1.0048513382,0.4951486618,1.0048513382,0.4951486618,1.0048513382,0.4951486618,1.0048513382,0.4951486618,1.0048513382,0.4951486618,1.0048513382,0.4951486618,1.0048513382,0.4951486618,1.0048513382,0.4951486618,1.0048513382,0.4951486618,1.0048513382,0.4951486618,1.0048513382,0.4951486618,1.0048513382,0.4951486618,1.0048513382,0.490003,0.509098,0.509693,0.509703,0.509703,0.509703,0.509703,0.509703,0.509703,0.509703,0.509703,0.509703,0.509703,0.509703,0.509703,0.509703,0.509703,0.509703,0.509703,1.05621e-11,2.07214e-11,4.06697e-11,6.02886e-11,6.97738e-11,7.16299e-11,7.17198e-11,7.17222e-11,7.17219e-11,7.17217e-11,7.17217e-11,7.17217e-11,7.17217e-11,7.17217e-11,7.17217e-11,7.17217e-11,7.17217e-11,7.17217e-11,7.17217e-11,
0.5,0.6,0.466102418,0.9512294245,0.4943325292,1.0030730056,0.4951799652,1.0047684074,0.4951969163,1.0048023117,0.4951971705,1.0048028202,0.4951971736,1.0048028263,0.4951971736,1.0048028264,0.4951971736,1.0048028264,0.4951971736,1.0048028264,0.4951971736,1.0048028264,0.4951971736,1.0048028264,0.4951971736,1.0048028264,0.4951971736,1.0048028264,0.4951971736,1.0048028264,0.4951971736,1.0048028264,0.4951971736,1.0048028264,0.4951971736,1.0048028264,0.4951971736,1.0048028264,0.4951971736,1.0048028264,0.485127,0.50874,0.509588,0.509605,0.509606,0.509606,0.509606,0.509606,0.509606,0.509606,0.509606,0.509606,0.509606,0.509606,0.509606,0.509606,0.509606,0.509606,0.509606,1.26773e-11,2.27379e-11,4.23883e-11,6.1615e-11,7.08126e-11,7.25905e-11,7.26965e-11,7.26997e-11,7.26997e-11,7.26993e-11,7.26993e-11,7.26993e-11,7.26993e-11,7.26993e-11,7.26993e-11,7.26993e-11,7.26993e-11,7.26993e-11,7.26993e-11,
0.6,0.7,0.4614646214,0.9417645336,0.4940760437,1.0024159652,0.4952180771,1.0047005511,0.4952447273,1.0047538537,0.4952451937,1.0047547865,0.4952452002,1.0047547996,0.4952452003,1.0047547997,0.4952452003,1.0047547997,0.4952452003,1.0047547997,0.4952452003,1.0047547997,0.4952452003,1.0047547997,0.4952452003,1.0047547997,0.4952452003,1.0047547997,0.4952452003,1.0047547997,0.4952452003,1.0047547997,0.4952452003,1.0047547997,0.4952452003,1.0047547997,0.4952452003,1.0047547997,0.4952452003,1.0047547997,0.4803,0.50834,0.509482,0.509509,0.50951,0.50951,0.50951,0.50951,0.50951,0.50951,0.50951,0.50951,0.50951,0.50951,0.50951,0.50951,0.50951,0.50951,0.50951,1.4794e-11,2.47572e-11,4.41139e-11,6.29553e-11,7.1872e-11,7.35735e-11,7.36946e-11,7.36989e-11,7.37002e-11,7.36998e-11,7.36998e-11,7.36998e-11,7.36998e-11,7.36998e-11,7.36998e-11,7.36998e-11,7.36998e-11,7.36998e-11,7.36998e-11,
0.7,0.8,0.4568729717,0.9323938199,0.4937757205,1.00167269,0.4952525606,1.004626879,0.4952919462,1.0047056523,0.495292734,1.0047072277,0.4952927466,1.0047072529,0.4952927467,1.0047072533,0.4952927467,1.0047072533,0.4952927467,1.0047072533,0.4952927467,1.0047072533,0.4952927467,1.0047072533,0.4952927467,1.0047072533,0.4952927467,1.0047072533,0.4952927467,1.0047072533,0.4952927467,1.0047072533,0.4952927467,1.0047072533,0.4952927467,1.0047072533,0.4952927467,1.0047072533,0.4952927467,1.0047072533,0.475521,0.507897,0.509374,0.509414,0.509414,0.509415,0.509415,0.509415,0.509415,0.509415,0.509415,0.509415,0.509415,0.509415,0.509415,0.509415,0.509415,0.509415,0.509415,1.69122e-11,2.67795e-11,4.58466e-11,6.43094e-11,7.29518e-11,7.45786e-11,7.4714e-11,7.47195e-11,7.47196e-11,7.47191e-11,7.47191e-11,7.47191e-11,7.47191e-11,7.47191e-11,7.47191e-11,7.47191e-11,7.47191e-11,7.47191e-11,7.47191e-11,
0.8,0.9,0.4523270097,0.9231163464,0.4934324575,1.0008449613,0.495283025,1.0045465948,0.4953385457,1.0046576382,0.4953397949,1.0046601366,0.4953398174,1.0046601816,0.4953398177,1.0046601823,0.4953398177,1.0046601823,0.4953398177,1.0046601823,0.4953398177,1.0046601823,0.4953398177,1.0046601823,0.4953398177,1.0046601823,0.4953398177,1.0046601823,0.4953398177,1.0046601823,0.4953398177,1.0046601823,0.4953398177,1.0046601823,0.4953398177,1.0046601823,0.4953398177,1.0046601823,0.4953398177,1.0046601823,0.470789,0.507413,0.509264,0.509319,0.50932,0.50932,0.50932,0.50932,0.50932,0.50932,0.50932,0.50932,0.50932,0.50932,0.50932,0.50932,0.50932,0.50932,0.50932,1.90323e-11,2.8805e-11,4.75865e-11,6.56773e-11,7.40519e-11,7.56058e-11,7.57547e-11,7.57616e-11,7.57617e-11,7.57615e-11,7.57615e-11,7.57615e-11,7.57615e-11,7.57615e-11,7.57615e-11,7.57615e-11,7.57615e-11,7.57615e-11,7.57615e-11,
0.9,1,0.4478262808,0.9139311853,0.4930471389,0.9999345333,0.4953090922,1.0044589282,0.4953844946,1.0046097351,0.4953863797,1.0046135053,0.4953864174,1.0046135807,0.495386418,1.004613582,0.495386418,1.004613582,0.495386418,1.004613582,0.495386418,1.004613582,0.495386418,1.004613582,0.495386418,1.004613582,0.495386418,1.004613582,0.495386418,1.004613582,0.495386418,1.004613582,0.495386418,1.004613582,0.495386418,1.004613582,0.495386418,1.004613582,0.495386418,1.004613582,0.466105,0.506887,0.50915,0.509225,0.509227,0.509227,0.509227,0.509227,0.509227,0.509227,0.509227,0.509227,0.509227,0.509227,0.509227,0.509227,0.509227,0.509227,0.509227,2.11543e-11,3.08339e-11,4.93338e-11,6.70592e-11,7.51723e-11,7.6655e-11,7.68165e-11,7.68248e-11,7.68251e-11,7.68248e-11,7.68246e-11,7.68246e-11,7.68246e-11,7.68246e-11,7.68246e-11,7.68246e-11,7.68246e-11,7.68246e-11,7.68246e-11,
