0,0.01,3.3919444506,3.6875565086,3.365787612,3.6999107366,0.1608716939,0.3303515123,0.1508507979,0.3547126849,0.0793391596,0.3203603454,0.295612,0.334123,0.16948,0.203862,0.241021,0.0162955,0.00725561,0.00662544,0.00734477,0.0909678,
0.01,0.02,3.6283510523,3.8993298717,3.01645499,3.3833581722,0.3126054388,0.4912018403,0.3371470628,0.5953285269,0.1479603281,0.4874168039,0.270979,0.366903,0.178596,0.258181,0.339456,0.0420258,0.0239681,0.0213923,0.0245021,0.184583,
0.02,0.03,3.7973724361,4.0658368962,2.6480516717,3.0622766716,0.4472033157,0.6496645513,0.5486006585,0.8778258551,0.1876813015,0.6596028026,0.268464,0.414225,0.202461,0.329225,0.471922,0.0927843,0.0612003,0.0536048,0.0629313,0.313633,
0.03,0.04,3.8892017116,4.1922306267,2.2617219598,2.7486685068,0.5569650459,0.8074998158,0.7745791505,1.20206245,0.1950341627,0.8375973557,0.303029,0.486947,0.250535,0.427483,0.642563,0.182272,0.129769,0.112408,0.133531,0.481959,
0.04,0.05,3.8940888773,4.2859154264,1.8560525033,2.4549717565,0.6338077965,0.9674599466,1.0033759495,1.5680709178,0.1662211884,1.0229676233,0.391827,0.598919,0.333652,0.564695,0.856746,0.326338,0.241232,0.208257,0.248311,0.694588,
0.05,0.06,3.7594478219,4.3639255919,1.4325732816,2.1935879439,0.6686912312,1.1339562551,1.2238557766,1.9746514562,0.0967918675,1.2185248182,0.604478,0.761015,0.465265,0.750796,1.12173,0.541748,0.407197,0.354165,0.417334,0.958415,
0.06,0.07,3.5062048419,4.4781723281,0.9929972993,1.9763506562,0.6527702542,1.3119833551,1.4260612579,2.419012266,-0.0179429511,1.427931208,0.971967,0.983353,0.659213,0.992951,1.44587,0.844594,0.638501,0.563475,0.647738,1.2814,
0.07,0.08,3.146902594,4.5857661922,0.5378346121,1.8144181655,0.5780868575,1.506488289,1.60244909,2.895784331,-0.1821703554,1.654968585,1.43886,1.27658,0.928401,1.29334,1.83714,1.2481,0.945225,0.848549,0.941512,1.67112,
0.08,0.09,2.679465968,4.6952276041,0.0667945593,1.7187965531,0.4368563801,1.7231282807,1.7357542878,3.4121631105,-0.402065784,1.9043060703,2.01576,1.652,1.28627,1.67641,2.30637,1.76357,1.33795,1.22224,1.32001,2.13625,
0.09,0.1,2.0996303887,4.8191703746,-0.4150470571,1.6939829047,0.2160194775,1.9725304214,1.8101928348,3.9689269352,-0.6943705325,2.1813262761,2.71954,2.10903,1.75651,2.15873,2.8757,2.40843,1.81526,1.70638,1.80179,2.68633,
