0,0,0.99,1.01,0.99,1.01,0.99,1.01,0.99,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0.05,0.977233105283273,1.01001119893558,0.98999894867897,1.010000112982233,0.98991684198438,1.010007895726422,0.977233105283273,1.01001119893558,-0.000016231558513,0.01277479005284,-0.000008947021679,0.000083270971852,-0.000011198542893,0.012766894326419,-0.000011198542893,0.012766894326419,-0.000007895700649,0.000083157989619,-0.000007895700649,0.000083157989619,-0.000000112957243,0.000001051296137,-0.000000112957243,0.000001051296137,0.0327781,0.0200012,0.0200911,0.0327781,0.012791,9.2218e-05,0.0127781,0.0127781,9.10537e-05,9.10537e-05,1.16425e-06,1.16425e-06,2.80937e-05,1.1643e-06,1.29287e-05,2.80937e-05,4.10216e-05,1.4093e-05,2.80929e-05,2.80929e-05,1.29287e-05,1.29287e-05,1.16425e-06,1.16425e-06,
0.05,0.1,0.965188643093523,0.997678758856647,0.989995858662819,1.010000396837197,0.989678299192025,1.00993785280838,0.965188643093523,0.997678758856647,0.011982793349365,0.024844255890051,0.0000599207976,0.000320201757673,0.012071241910097,0.025061356144267,0.012071241910097,0.025061356144267,0.000062147244413,0.000321700754725,0.000062147244413,0.000321700754725,-0.000000396787195,0.000004141287372,-0.000000396787195,0.000004141287372,0.0324901,0.0200045,0.0202596,0.0324901,0.0128615,0.000260281,0.0129901,0.0129901,0.000259554,0.000259554,4.53807e-06,4.53807e-06,5.61347e-05,2.62328e-06,2.63014e-05,5.61347e-05,8.24346e-05,2.89245e-05,5.61332e-05,5.61332e-05,2.63013e-05,2.63013e-05,2.62318e-06,2.62318e-06,
0.1,0.15,0.953434119745296,0.985647117112173,0.989988859757182,1.009998937318629,0.989293316936071,1.009719114898769,0.953434119745296,0.985647117112173,0.023541311797642,0.036468277535586,0.000272549493356,0.000702890776523,0.023861796659438,0.037056966489581,0.023861796659438,0.037056966489581,0.000277815723281,0.000709752441194,0.000277815723281,0.000709752441194,0.000001043699192,0.000011159225282,0.000001043699192,0.000011159225282,0.032213,0.0200101,0.0204258,0.032213,0.012927,0.000430341,0.0131952,0.0131952,0.000431937,0.000431937,1.01155e-05,1.01155e-05,8.34279e-05,4.37971e-06,4.01105e-05,8.34279e-05,0.000123208,4.41417e-05,8.41193e-05,8.41193e-05,4.01143e-05,4.01143e-05,4.37956e-06,4.37956e-06,
0.15,0.2,0.941959192330703,0.973905402710907,0.989976196205071,1.009993964397042,0.988767469575527,1.009357236222263,0.941959192330703,0.973905402710907,0.034675314285322,0.047663211567898,0.000621765141623,0.00122385525715,0.035370902554659,0.048764502411994,0.035370902554659,0.048764502411994,0.000633703735543,0.001241590465757,0.000633703735543,0.001241590465757,0.000005941606411,0.00002389779185,0.000005941606411,0.00002389779185,0.0319462,0.0200178,0.0205898,0.0319462,0.0129879,0.00060209,0.0133936,0.0133936,0.000607887,0.000607887,1.79562e-05,1.79562e-05,0.000110007,6.43629e-06,5.43446e-05,0.000110007,0.000163354,5.97339e-05,0.00011205,0.00011205,5.43642e-05,5.43642e-05,6.43612e-06,6.43612e-06,
0.2,0.25,0.930754003951009,0.962443262260148,0.989956203453602,1.009983797269394,0.988106183804931,1.00885762785512,0.930754003951009,0.962443262260148,0.045400156835236,0.058444754456552,0.001100621312591,0.001875856264985,0.046608505021279,0.06019422877744,0.046608505021279,0.06019422877744,0.001124543623284,0.00191164471553,0.001124543623284,0.00191164471553,0.000015943127335,0.000044056150129,0.000015943127335,0.000044056150129,0.0316893,0.0200276,0.0207514,0.0316893,0.0130446,0.000775235,0.0135857,0.0135857,0.000787101,0.000787101,2.8113e-05,2.8113e-05,0.000135903,8.79568e-06,6.8992e-05,0.000135903,0.000202883,7.56906e-05,0.000139923,0.000139923,6.90471e-05,6.90471e-05,8.79553e-06,8.79553e-06,
0.25,0.3,0.919809155510855,0.951250829523402,0.989927305265936,1.009966841575562,0.987314739703609,1.008225558479725,0.919809155510855,0.951250829523402,0.055730590304943,0.068827973703382,0.001702395569086,0.00265189472582,0.057584086632239,0.071355928344849,0.057584086632239,0.071355928344849,0.001745205347634,0.002714496467673,0.001745205347634,0.002714496467673,0.000032610236739,0.000073242922307,0.000032610236739,0.000073242922307,0.0314417,0.0200395,0.0209108,0.0314417,0.0130974,0.000949499,0.0137718,0.0137718,0.000969291,0.000969291,4.06327e-05,4.06327e-05,0.000161146,1.14605e-05,8.4041e-05,0.000161146,0.000241806,9.20013e-05,0.000167738,0.000167738,8.4159e-05,8.4159e-05,1.14604e-05,1.14604e-05,
0.3,0.35,0.909115679453581,0.940318697101552,0.989888010900628,1.009941586680385,0.98639827202566,1.007466155392213,0.909115679453581,0.940318697101552,0.065680787982982,0.07882733712813,0.002420585789426,0.003545207264395,0.068306693709935,0.082258929747614,0.068306693709935,0.082258929747614,0.002490695524444,0.003644877056104,0.002490695524444,0.003644877056104,0.000057423321893,0.000112979097719,0.000057423321893,0.000112979097719,0.031203,0.0200536,0.0210679,0.031203,0.0131465,0.00112462,0.0139522,0.0139522,0.00115418,0.00115418,5.55558e-05,5.55558e-05,0.000185765,1.44331e-05,9.94796e-05,0.000185765,0.000280135,0.000108656,0.000195493,0.000195493,9.96958e-05,9.96958e-05,1.44334e-05,1.44334e-05,
0.35,0.4,0.898665015283619,0.929637890066716,0.989836912356184,1.009906603019002,0.985361771706651,1.006584405739042,0.898665015283619,0.929637890066716,0.075264371602687,0.088456740443014,0.003248906335151,0.004549261881039,0.078784961115357,0.09291213354821,0.078784961115357,0.09291213354821,0.00335615624185,0.004697666310661,0.00335615624185,0.004697666310661,0.000091783752402,0.000164700873117,0.000091783752402,0.000164700873117,0.0309729,0.0200697,0.0212226,0.0309729,0.0131924,0.00130036,0.0141272,0.0141272,0.00134151,0.00134151,7.29171e-05,7.29171e-05,0.000209785,1.7716e-05,0.000115296,0.000209785,0.000317881,0.000125643,0.000223187,0.000223187,0.000115653,0.000115653,1.7717e-05,1.7717e-05,
0.4,0.45,0.888448986735752,0.919199841393493,0.989772681678839,1.009860539503435,0.984210087564423,1.005585157959775,0.888448986735752,0.919199841393493,0.084494435893113,0.097729533246742,0.004181284083071,0.005657753488224,0.089027135366753,0.10332403651902,0.089027135366753,0.10332403651902,0.00433686368122,0.005867890792571,0.00433686368122,0.005867890792571,0.000137016391244,0.000229762427262,0.000137016391244,0.000229762427262,0.0307509,0.0200879,0.0213751,0.0307509,0.0132351,0.00147647,0.0142969,0.0142969,0.00153103,0.00153103,9.2746e-05,9.2746e-05,0.000233231,2.13114e-05,0.000131479,0.000233231,0.000355055,0.000142954,0.000250819,0.000250819,0.000132027,0.000132027,2.13136e-05,2.13136e-05,
