0,0,0.99,1.01,0.99,1.01,0.99,1.01,0.99,1.01,0.99,1.01,0.99,1.01,0.99,1.01,0,0,0,0,0,0,-0,0.0001,-0,0.0001,0,0,0,0,0,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0.05,0.977233105283273,1.01001119893558,0.989998729219037,1.010000024639083,0.98999894867897,1.010000112982233,0.989999999999982,1.010000000000016,0.989999986707263,1.010000001593907,0.98991684198438,1.010007895726422,0.977233105283273,1.01001119893558,-0.000016231558513,0.01277479005284,-0.000008947021679,0.000083270971852,-0.00000012624998,0.000001052890043,-0.000000000001393,0.000100000001203,-0.000001270780963,0.000100024639083,-0.000000024640159,0.000001270781848,-0.00000000000122,0.000000000001409,-0.000000000000016,0.000000000000018,0.0327781,0.0200013,0.0200012,0.02,0.02,0.0200911,0.0327781,0.012791,9.2218e-05,1.17914e-06,0.0001,0.000101295,1.29542e-06,2.62903e-12,3.36172e-14,2.80937e-05,2.90136e-08,1.1643e-06,3.32007e-14,1.48866e-08,1.29287e-05,2.80937e-05,4.10216e-05,1.4093e-05,1.17914e-06,2.40053e-12,2.90136e-08,2.90154e-08,2.43372e-12,3.36172e-14,
0.05,0.1,0.965188643093523,0.997678758856647,0.989997490571848,1.010000036531608,0.989995858662819,1.010000396837197,0.989999999999929,1.010000000000062,0.989999940321582,1.010000013297029,0.989678299192025,1.00993785280838,0.965188643093523,0.997678758856647,0.011982793349365,0.024844255890051,0.0000599207976,0.000320201757673,-0.000000444697359,0.000004142931976,-0.000000000004353,0.000100000003003,-0.000001271928151,0.000098799031607,-0.000000049034537,0.00000252192973,-0.000000000003071,0.00000000000441,-0.000000000000063,0.000000000000072,0.0324901,0.0200025,0.0200045,0.02,0.0200001,0.0202596,0.0324901,0.0128615,0.000260281,4.58763e-06,0.0001,0.000100071,2.57096e-06,7.48083e-12,1.34672e-13,5.61347e-05,5.80399e-08,2.62328e-06,1.2802e-13,6.12072e-08,2.63014e-05,5.61347e-05,8.24346e-05,2.89245e-05,2.68439e-06,5.59711e-12,5.80399e-08,5.80443e-08,5.72489e-12,1.29879e-13,
0.1,0.15,0.953434119745296,0.985647117112173,0.989996267097208,1.010000048491486,0.989988859757182,1.009998937318629,0.98999999999982,1.01000000000014,0.989999823433057,1.010000026458274,0.989293316936071,1.009719114898769,0.953434119745296,0.985647117112173,0.023541311797642,0.036468277535586,0.000272549493356,0.000702890776523,0.000000940415403,0.000011113096742,-0.000000000008083,0.000100000004811,-0.00000127285514,0.000097588443834,-0.000000073185499,0.000003757593533,-0.000000000005712,0.000000000008944,-0.000000000000142,0.000000000000182,0.032213,0.0200038,0.0200101,0.02,0.0200002,0.0204258,0.032213,0.012927,0.000430341,1.01727e-05,0.0001,9.88613e-05,3.83078e-06,1.46566e-11,3.23747e-13,8.34279e-05,8.70742e-08,4.37971e-06,2.94721e-13,1.44481e-07,4.01105e-05,8.34279e-05,0.000123208,4.41417e-05,4.49456e-06,9.58016e-12,8.63489e-08,8.70819e-08,9.81335e-12,2.99382e-13,
0.15,0.2,0.941959192330703,0.973905402710907,0.989995058609228,1.010000060515263,0.989976196205071,1.009993964397042,0.989999999999637,1.010000000000266,0.989999576328608,1.010000009270384,0.988767469575527,1.009357236222263,0.941959192330703,0.973905402710907,0.034675314285322,0.047663211567898,0.000621765141623,0.00122385525715,0.000005728625709,0.000023698551455,-0.000000000012575,0.000100000006629,-0.000001273567162,0.000096392691652,-0.000000097095405,0.000004977964968,-0.000000000009124,0.000000000014974,-0.00000000000027,0.000000000000366,0.0319462,0.020005,0.0200178,0.02,0.0200004,0.0205898,0.0319462,0.0129879,0.00060209,1.79699e-05,0.0001,9.76663e-05,5.07506e-06,2.40979e-11,6.36727e-13,0.000110007,1.16112e-07,6.43629e-06,5.42946e-13,2.70177e-07,5.43446e-05,0.000110007,0.000163354,5.97339e-05,6.61044e-06,1.43402e-11,1.13954e-07,1.16124e-07,1.46797e-11,5.51934e-13,
0.2,0.25,0.930754003951009,0.962443262260148,0.989993864924297,1.010000072599559,0.989956203453602,1.009983797269394,0.989999999999362,1.010000000000448,0.989999118559827,1.009999909136402,0.988106183804931,1.00885762785512,0.930754003951009,0.962443262260148,0.045400156835236,0.058444754456552,0.001100621312591,0.001875856264985,0.000015511833278,0.000043520111552,-0.000000000017819,0.000100000008455,-0.000001274069351,0.000095211593207,-0.000000120766592,0.000006183233372,-0.000000000013288,0.000000000022461,-0.000000000000455,0.000000000000643,0.0316893,0.0200062,0.0200276,0.02,0.0200008,0.0207514,0.0316893,0.0130446,0.000775235,2.80083e-05,0.0001,9.64857e-05,6.304e-06,3.57489e-11,1.09882e-12,0.000135903,1.45149e-07,8.79568e-06,8.82849e-13,4.43709e-07,6.8992e-05,0.000135903,0.000202883,7.56906e-05,9.03268e-06,1.98679e-11,1.40868e-07,1.45165e-07,2.03051e-11,8.97355e-13,
0.25,0.3,0.919809155510855,0.951250829523402,0.989992685861057,1.010000084741069,0.989927305265936,1.009966841575562,0.989999999998975,1.010000000000694,0.989998350331138,1.009999654003106,0.987314739703609,1.008225558479725,0.919809155510855,0.951250829523402,0.055730590304943,0.068827973703382,0.001702395569086,0.00265189472582,0.00003177832637,0.000072088609224,-0.000000000023805,0.00010000001029,-0.00000127436675,0.000094044968876,-0.000000144201378,0.000007373585736,-0.000000000018184,0.000000000031369,-0.000000000000706,0.00000000000103,0.0314417,0.0200074,0.0200395,0.02,0.0200013,0.0209108,0.0314417,0.0130974,0.000949499,4.03103e-05,0.0001,9.53193e-05,7.51779e-06,4.95536e-11,1.73654e-12,0.000161146,1.7418e-07,1.14605e-05,1.32393e-12,6.70438e-07,8.4041e-05,0.000161146,0.000241806,9.20013e-05,1.17618e-05,2.6154e-11,1.67103e-07,1.74202e-07,2.66711e-11,1.34474e-12,
0.3,0.35,0.909115679453581,0.940318697101552,0.989991521240369,1.010000096936558,0.989888010900628,1.009941586680385,0.98999999999846,1.010000000001015,0.989997153834745,1.009999153644452,0.98639827202566,1.007466155392213,0.909115679453581,0.940318697101552,0.065680787982982,0.07882733712813,0.002420585789426,0.003545207264395,0.00005591669502,0.000110809138622,-0.000000000030525,0.000100000012133,-0.00000127446431,0.000092892641237,-0.000000167402055,0.000008549206737,-0.000000000023795,0.000000000041662,-0.000000000001031,0.000000000001544,0.031203,0.0200086,0.0200536,0.02,0.020002,0.0210679,0.031203,0.0131465,0.00112462,5.48924e-05,0.0001,9.41671e-05,8.71661e-06,6.54575e-11,2.5754e-12,0.000185765,2.03201e-07,1.44331e-05,1.87557e-12,9.55673e-07,9.94796e-05,0.000185765,0.000280135,0.000108656,1.47983e-05,3.31893e-11,1.92673e-07,2.0323e-07,3.37592e-11,1.90294e-12,
0.35,0.4,0.898665015283619,0.929637890066716,0.989990370885292,1.010000109182863,0.989836912356184,1.009906603019002,0.989999999997799,1.01000000000142,0.989995394533918,1.009998300896454,0.985361771706651,1.006584405739042,0.898665015283619,0.929637890066716,0.075264371602687,0.088456740443014,0.003248906335151,0.004549261881039,0.000089219634855,0.000160985181699,-0.000000000037969,0.000100000013985,-0.000001274366891,0.000091754435046,-0.000000190370899,0.00000971027876,-0.000000000030102,0.000000000053305,-0.000000000001439,0.000000000002201,0.0309729,0.0200097,0.0200697,0.02,0.0200029,0.0212226,0.0309729,0.0131924,0.00130036,7.17655e-05,0.0001,9.30288e-05,9.90065e-06,8.3407e-11,3.63987e-12,0.000209785,2.32209e-07,1.7716e-05,2.54689e-12,1.30467e-06,0.000115296,0.000209785,0.000317881,0.000125643,1.81423e-05,4.09649e-11,2.1759e-07,2.32245e-07,4.15516e-11,2.58041e-12,
0.4,0.45,0.888448986735752,0.919199841393493,0.989989234621052,1.010000121476891,0.989772681678839,1.009860539503435,0.989999999996976,1.010000000001915,0.989992922396162,1.009996972844907,0.984210087564423,1.005585157959775,0.888448986735752,0.919199841393493,0.084494435893113,0.097729533246742,0.004181284083071,0.005657753488224,0.000132887644902,0.000223822618282,-0.000000000046128,0.000100000015846,-0.000001274079264,0.000090630177207,-0.000000213110159,0.000010856981933,-0.000000000037088,0.000000000066262,-0.000000000001938,0.000000000003016,0.0307509,0.0200109,0.0200879,0.02,0.0200041,0.0213751,0.0307509,0.0132351,0.00147647,9.0935e-05,0.0001,9.19043e-05,1.10701e-05,1.03349e-10,4.95343e-12,0.000233231,2.61199e-07,2.13114e-05,3.3468e-12,1.72261e-06,0.000131479,0.000233231,0.000355055,0.000142954,2.17942e-05,4.94718e-11,2.41865e-07,2.61243e-07,5.00284e-11,3.38304e-12,
