0,0,4.8,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0.02,4.722547654071438,5.200038267451843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.088e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.02,0.04,4.641367673388926,5.164884245857123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000174522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.04,0.06,4.553961347963202,5.121716148610038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000313425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.06,0.08,4.460694562937944,5.070561711201679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000492019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.08,0.1,4.362403570894091,5.011530340701707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000712563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.1,0.12,4.259782461199778,4.944813865112334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000969577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.12,0.14,4.153617183712609,4.8706898453685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.14,0.16,4.044699313855992,4.789522300708883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.16,0.18,3.933827318044372,4.701758404984568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
