0,0,0.9,1,0.9,1,0.1,0.1,0,0,
0,1.5,0.749767275395674,1.000278509247443,0.749767275395674,1.000278509247443,0.250511,0.250511,0.000511234,0.000511234,
1.5,3,0.6670901733925,0.882413456114984,0.6670901733925,0.882413456114984,0.215323,0.215323,0.00108467,0.00108467,
3,4.5,0.599016940984571,0.790679566388495,0.598967435338823,0.790729072034243,0.191663,0.191762,0.00149863,0.00159764,
4.5,6,0.542128848658288,0.717362339656318,0.542093908522386,0.717397279792227,0.175233,0.175303,0.00201237,0.00208225,
6,7.5,0.493969160316841,0.65746069455456,0.494027975008197,0.657401879863203,0.163492,0.163374,0.00261749,0.00249986,
7.5,9,0.452947440018766,0.607398259809899,0.453006694238039,0.607339005590658,0.154451,0.154332,0.00282988,0.00271137,
9,10.5,0.41767077273965,0.564878693833514,0.417632961149648,0.564916505423538,0.147208,0.147284,0.00268145,0.00275707,
10.5,12,0.386962148487595,0.528381461077761,0.386795439776548,0.528548169788754,0.141419,0.141753,0.00243591,0.00276933,
12,13.5,0.359826542356993,0.496884932106229,0.359555067877123,0.497156406587953,0.137058,0.137601,0.0024745,0.00301745,
13.5,15,0.335723644216767,0.469392328656662,0.335381290529975,0.469734682345194,0.133669,0.134353,0.00262289,0.00330759,
