0,0,0.8,1.2,0.8,1.2,0.4,0.4,0,0,
0,0.03,0.656983620274195,1.20092422136372,0.799808468982296,1.284240502409447,0.543941,0.484432,0.0022206,0.000432033,
0.03,0.06,0.590864179851843,1.086982784059563,0.843465861207172,1.337153323033881,0.496119,0.493687,0.00400718,0.00109323,
0.06,0.09,0.526779357680112,0.985561098542283,0.879581626375177,1.379150192625595,0.458782,0.499569,0.0049094,0.00177057,
0.09,0.12,0.464843146046897,0.894090812263589,0.908778086915617,1.411437157010283,0.429248,0.502659,0.00550607,0.00247166,
0.12,0.15,0.404865740960391,0.810671475634207,0.931579733214157,1.435020129508878,0.405806,0.50344,0.00611784,0.00322832,
0.15,0.18,0.34655131893821,0.733952452407279,0.94486863194492,1.450766917418578,0.387401,0.505898,0.00683507,0.00409844,
0.18,0.21,0.289927067886609,0.662599222386225,0.951038999096511,1.459379892544049,0.372672,0.508341,0.00761263,0.00508924,
0.21,0.24,0.234884176176359,0.595669510286463,0.952375085167597,1.461443100217854,0.360785,0.509068,0.00839421,0.00614958,
0.24,0.27,0.181296259822685,0.532434678999295,0.949219545756413,1.457429950517529,0.351138,0.50821,0.00914547,0.00720918,
0.27,0.3,0.129035052731285,0.47232096958067,0.941876793955947,1.447771077662633,0.343286,0.505894,0.00984961,0.00821996,
