0,0,-2,2,0,0,-0.1,0.1,0,0,4,0,0.2,0,0,0,0,0,
0,0.1,-2.002002191880622,2.00208564634595,-0.000000221695164,0.000000137433067,-0.23585391802842,0.100047451111502,-0,0.1,4.00409,3.59128e-07,0.335901,0.1,4.33823e-06,1.38697e-08,0.000100369,0,
0.1,0.2,-1.999753445150226,2.000337738571149,-0.000002805954429,0.00000220395346,-0.367925580670064,-0.027733892161266,0.099997808119379,0.20000214634595,4.00009,5.00991e-06,0.340192,0.100004,1.16461e-05,4.36286e-06,0.000103824,4.33823e-06,
0.2,0.3,-1.997342373815431,1.998761153328378,-0.000007038514565,0.000005733826952,-0.498771767895174,-0.154334376873874,0.199994141448057,0.300005787574775,3.9961,1.27723e-05,0.344437,0.100012,2.38616e-05,1.1689e-05,0.000110294,1.16461e-05,
0.3,0.4,-1.994770704792687,1.997357428711359,-0.000013893470957,0.000011565636414,-0.628404520706411,-0.279763631100192,0.299988026298305,0.400011887891201,3.99213,2.54591e-05,0.348641,0.100024,4.41913e-05,2.3935e-05,0.000121742,2.38616e-05,
0.4,0.5,-1.992041211561387,1.996129151766356,-0.0000249783383,0.000021306461403,-0.756836417721708,-0.404030540051955,0.399977857179514,0.500022048430837,3.98817,4.62848e-05,0.352806,0.100044,7.79382e-05,4.43155e-05,0.000141414,4.41913e-05,
0.5,0.6,-1.98915839815826,1.995080642902114,-0.000042949598876,0.000037616165903,-0.884080995790546,-0.52714282856982,0.499960982286009,0.600038920508333,3.98424,8.05658e-05,0.356938,0.100078,0.000133871,7.8147e-05,0.000174678,7.79382e-05,
0.6,0.7,-1.986129642858197,1.99421908778589,-0.000072198433874,0.00006489349454,-1.010153443508576,-0.649106369106645,0.599933019481678,0.70006688999819,3.98035,0.000137092,0.361047,0.100134,0.000226497,0.000134219,0.000230413,0.000133871,
0.7,0.8,-1.982967087990975,1.993556419020749,-0.000119997267569,0.000110410812582,-1.1350717757798,-0.769924020722427,0.699886712599647,0.800113209201078,3.97652,0.000230408,0.365148,0.100226,0.000379837,0.000227078,0.00032334,0.000226497,
0.8,0.9,-1.979690708682652,1.993112428594633,-0.000198394298189,0.00018620046977,-1.258858684383134,-0.88959378837029,0.799810041606447,0.900189878491871,3.9728,0.000384595,0.369265,0.10038,0.000633605,0.000380802,0.000477714,0.000379837,
0.9,1,-1.981254912868034,1.997841388529395,-0.000201083064802,0.000185498734584,-1.381567960237731,-1.008093611784385,0.899809532289877,1.000190387808442,3.9791,0.000386582,0.373474,0.100381,8.21737e-05,1.52825e-08,9.2935e-05,2.22099e-16,
