0,0,1.25,1.55,1.25,1.55,2.25,2.35,2.25,2.35,0.3,0.3,0.1,0.1,0,0,0,0,
0,0.01,1.249999999834807,1.573500000101216,1.249999999834807,1.573500000101216,2.197715612668816,2.350000003078222,2.197715612668816,2.350000003078222,0.3235,0.3235,0.152284,0.152284,2.66408e-10,2.66408e-10,6.42503e-09,6.42503e-09,
0.01,0.02,1.272371860859753,1.596538206556643,1.272371860859753,1.596538206556643,2.145483789060519,2.327536453970902,2.145483789060519,2.327536453970902,0.324166,0.324166,0.182053,0.182053,4.04569e-10,4.04569e-10,6.69121e-09,6.69121e-09,
0.02,0.03,1.294478637708462,1.619077431390454,1.294478637708462,1.619077431390454,2.092360482148377,2.30348148535879,2.092360482148377,2.303481485358789,0.324599,0.324599,0.211121,0.211121,5.10836e-10,5.10836e-10,7.03461e-09,7.03461e-09,
0.03,0.04,1.316307351268594,1.641105561845386,1.316307351268594,1.641105561845386,2.038458920425002,2.277859213905056,2.038458920425002,2.277859213905056,0.324798,0.324798,0.2394,0.2394,8.44992e-10,8.44992e-10,6.91588e-09,6.91588e-09,
0.04,0.05,1.337845403596867,1.662611557908771,1.337845403596867,1.662611557908771,1.983895141866356,2.250699503195821,1.983895141866356,2.250699503195822,0.324766,0.324766,0.266804,0.266804,9.67629e-10,9.67629e-10,7.29192e-09,7.29192e-09,
0.05,0.06,1.35908061313975,1.68358548318798,1.35908061313975,1.68358548318798,1.928783792511561,2.222037876134697,1.92878379251156,2.222037876134698,0.324505,0.324505,0.293254,0.293254,7.86893e-10,7.86893e-10,7.22674e-09,7.22674e-09,
0.06,0.07,1.380001252827156,1.704018523546305,1.380001252827156,1.704018523546305,1.87323864856035,2.19191537481182,1.87323864856035,2.191915374811819,0.324017,0.324017,0.318677,0.318677,7.42766e-10,7.42766e-10,7.02077e-09,7.02077e-09,
0.07,0.08,1.400596079593787,1.723903006027958,1.400596079593787,1.723903006027958,1.817371751406906,2.160378374048959,1.817371751406906,2.160378374048959,0.323307,0.323307,0.343007,0.343007,8.57953e-10,8.57953e-10,7.29281e-09,7.29281e-09,
0.08,0.09,1.420854364046138,1.743232408137185,1.420854364046138,1.743232408137185,1.761194591959551,2.127478344885476,1.761194591959552,2.127478344885475,0.322378,0.322378,0.366284,0.366284,9.79615e-10,9.79615e-10,7.98407e-09,7.98407e-09,
0.09,0.1,1.440765920926833,1.762001357166924,1.440765920926833,1.762001357166924,1.704875303801805,2.093271572239037,1.704875303801805,2.093271572239037,0.321235,0.321235,0.388396,0.388396,9.54883e-10,9.54883e-10,8.35426e-09,8.35426e-09,
