0,0,0.8,1.2,0.8,1.2,0.4,0.4,0,0,
0,0.03,0.656983620274195,1.20092422136372,0.799808468982296,1.284240502409447,0.543941,0.484432,0.0022206,0.000432033,
0.03,0.06,0.590952290258139,1.086942045838183,0.842402810125353,1.337793329448048,0.49599,0.495391,0.00385157,0.0027788,
0.06,0.09,0.526678491166564,0.985774165437068,0.877882745672302,1.380269628828755,0.459096,0.502387,0.0052415,0.00455921,
0.09,0.12,0.464458370168936,0.894652948312807,0.906648632919332,1.412957565019298,0.430195,0.506309,0.0065293,0.00608736,
0.12,0.15,0.402132224483545,0.813513515125706,0.925214986902124,1.442026775436253,0.411381,0.516812,0.000246373,8.51139e-05,
0.15,0.18,0.344303532795112,0.736393722314855,0.93812302533184,1.457534089245106,0.39209,0.519411,0.000449435,0.000347542,
0.18,0.21,0.288160335599796,0.664627716476026,0.944665906860619,1.465790720804708,0.376467,0.521125,0.000633134,0.000567745,
0.21,0.24,0.233564324233658,0.597303423992678,0.946443730702048,1.467445736271763,0.363739,0.521002,0.000807478,0.000768387,
0.24,0.27,0.180377603707307,0.533705587168316,0.943754786330175,1.463007214378935,0.353328,0.519252,0.000975835,0.000960284,
0.27,0.3,0.127782965638286,0.473979156505632,0.935309410835117,1.454629796433535,0.346196,0.51932,7.64901e-05,4.21514e-05,
0.3,0.33,0.077085733865946,0.416183888779857,0.924556124435074,1.439236665047298,0.339098,0.514681,0.00015132,0.000125989,
0.33,0.36,0.027416444710338,0.36072313595925,0.910089866234867,1.421403957822982,0.333307,0.511314,0.000225357,0.000208632,
0.36,0.39,-0.021344927151332,0.307290623455748,0.892116980370277,1.40123012234556,0.328636,0.509113,0.000298772,0.000290649,
0.39,0.42,-0.069239139151421,0.255632270992527,0.870828775277314,1.376484790469903,0.324871,0.505656,0.000371638,0.000372265,
0.42,0.45,-0.116736826110478,0.205944128625268,0.845587892328458,1.348277556171224,0.322681,0.50269,5.22405e-05,3.41742e-05,
0.45,0.48,-0.163120651536439,0.157220871127846,0.81822108820928,1.315192530826021,0.320342,0.496971,0.000105619,9.26259e-05,
0.48,0.51,-0.208852151396576,0.109731375850239,0.788039355482714,1.278319073416127,0.318584,0.49028,0.000162073,0.000152617,
0.51,0.54,-0.253984613073314,0.063346842239268,0.755187355581436,1.23787319490444,0.317331,0.482686,0.000223092,0.000216306,
0.54,0.57,-0.298563013503887,0.017957037115027,0.719801694488484,1.194052477808395,0.31652,0.474251,0.000289624,0.000285286,
0.57,0.6,-0.343009606655562,-0.026135948736426,0.681333067095754,1.147719476988389,0.316874,0.466386,5.40431e-05,3.34743e-05,
0.6,0.63,-0.386578870261726,-0.069813925756172,0.641298425927754,1.097644171997576,0.316765,0.456346,0.000113324,9.4644e-05,
0.63,0.66,-0.429686435303213,-0.112743622842233,0.599101865547939,1.044696179087701,0.316943,0.445594,0.000178966,0.000161909,
0.66,0.69,-0.472350707247288,-0.15498499488659,0.554855121262266,0.98901984002676,0.317366,0.434165,0.000252385,0.000236334,
0.69,0.72,-0.514583915263632,-0.196589608126263,0.508310901866203,0.930750181031915,0.317994,0.422439,0.000334577,0.000319551,
0.72,0.75,-0.55683911940521,-0.237156581876804,0.459184963319063,0.870618621412747,0.319683,0.411434,6.36375e-05,3.41549e-05,
0.75,0.78,-0.598212912553627,-0.277623347349123,0.409004379232439,0.807483683589285,0.32059,0.398479,0.000134965,0.000106195,
0.78,0.81,-0.639156691386244,-0.31756656575368,0.357197748008404,0.742110633223778,0.32159,0.384913,0.000215557,0.000187095,
0.81,0.84,-0.679660158619288,-0.357011347427856,0.303856322143129,0.67460662767285,0.322649,0.37075,0.000306926,0.000278286,
0.84,0.87,-0.719707528146566,-0.395977497424625,0.238678253848965,0.615465075673739,0.32373,0.376787,0.000410661,0.000381621,
0.87,0.9,-0.759735138689485,-0.434041132838535,0.165480101782309,0.561016716198832,0.325694,0.395537,7.5859e-05,3.35217e-05,
0.9,0.93,-0.798784742492443,-0.472108414000565,0.091490345298295,0.504290874169946,0.326676,0.412801,0.000162574,0.000119497,
0.93,0.96,-0.83729662100857,-0.509730139804452,0.016247325704397,0.44589038543764,0.327566,0.429643,0.000261962,0.000218034,
0.96,0.99,-0.87523348372523,-0.546907230506777,-0.060162811569884,0.385904834756349,0.328326,0.446068,0.000376273,0.000331259,
0.99,1.02,-0.912553179564942,-0.583636336333721,-0.137652836245699,0.324421144548388,0.328917,0.462074,0.000507641,0.000461193,
1.02,1.05,-0.949820518685495,-0.619349187369116,-0.217095180706965,0.262401961487011,0.330471,0.479497,9.14016e-05,3.4483e-05,
1.05,1.08,-0.985729619155058,-0.655185565045583,-0.296486508235562,0.198182629268602,0.330544,0.494669,0.000197607,0.000138413,
1.08,1.11,-1.020864724325112,-0.690542315837612,-0.376684060225901,0.132711027741189,0.330322,0.509395,0.000321246,0.000259704,
1.11,1.14,-1.055193718209929,-0.725369724610525,-0.457592377223807,0.066068518748623,0.329824,0.523661,0.000465747,0.000401445,
1.14,1.17,-1.093973199755929,-0.754323505756813,-0.539113581127654,-0.00166405383045,0.33965,0.53745,0.00063467,0.000566669,
1.17,1.2,-1.133924998781282,-0.780703676814873,-0.623057239018093,-0.068663582258092,0.353221,0.554394,0.000113467,3.87451e-05,
1.2,1.23,-1.171787897967716,-0.807448908553542,-0.705521434818289,-0.138325383272515,0.364339,0.567196,0.000247025,0.000168816,
1.23,1.26,-1.208620860484647,-0.833491984827672,-0.788284610676547,-0.208840858834691,0.375129,0.579444,0.000404278,0.000321836,
