0,0,510,520,20,20,20,20,10,0,0,0,0,0,
0,0.1,509.999999999978955,520.201003341700338,20,20.1,20,20.1,10.201,0.1,0.1,4.22158e-11,0,0,
0.1,0.2,510.10050167080332,520.404026800569412,20.099999999978955,20.200000000021171,20.099999999978955,20.200000000021171,10.3035,0.1,0.1,8.52823e-11,4.22158e-11,4.22158e-11,
0.2,0.3,510.202013400211535,520.6090906791223,20.199999999957486,20.300000000042769,20.199999999957486,20.300000000042769,10.4071,0.1,0.1,1.29212e-10,8.52823e-11,8.52823e-11,
0.3,0.4,510.30454533946113,520.816215483917747,20.299999999935587,20.400000000064799,20.299999999935587,20.400000000064799,10.5117,0.1,0.1,1.74019e-10,1.29212e-10,1.29212e-10,
0.4,0.5,510.408107741831828,521.025421927608835,20.399999999935587,20.500000000064799,20.399999999935587,20.500000000064799,10.6173,0.1,0.1,4.39386e-11,1.88079e-37,1.88079e-37,
0.5,0.6,510.512710963649458,521.236730931014283,20.499999999913684,20.600000000086834,20.499999999913684,20.600000000086834,10.724,0.1,0.1,8.87626e-11,4.39386e-11,4.39386e-11,
0.6,0.7,510.618365465323718,521.450163625210526,20.599999999891339,20.700000000109313,20.599999999891339,20.700000000109313,10.8318,0.1,0.1,1.34485e-10,8.87626e-11,8.87626e-11,
0.7,0.8,510.725081812392817,521.665741353644846,20.699999999868546,20.800000000132243,20.699999999868546,20.800000000132243,10.9407,0.1,0.1,1.8112e-10,1.34485e-10,1.34485e-10,
0.8,0.9,510.832870676580389,521.883485674269742,20.799999999845298,20.90000000015563,20.799999999845298,20.90000000015563,11.0506,0.1,0.1,2.28682e-10,1.8112e-10,1.8112e-10,
0.9,1,503.250137487223893,529.872325630240584,20.899999999844756,21.00000000015563,20.899999999844756,21.00000000015563,26.6222,0.1,0.1,1.10935e-10,1.88079e-37,1.88079e-37,
