0,0,1.25,1.55,1.25,1.55,2.25,2.35,2.25,2.35,0.3,0.3,0.1,0.1,0,0,0,0,
0,0.01,1.249999999834807,1.573500000101216,1.249999999834807,1.573500000101216,2.197715612668816,2.350000003078222,2.197715612668816,2.350000003078222,0.3235,0.3235,0.152284,0.152284,2.66408e-10,2.66408e-10,6.42503e-09,6.42503e-09,
0.01,0.02,1.272371871833986,1.596538195491076,1.272371871833986,1.596538195491076,2.145483791012787,2.327536452781234,2.145483791012744,2.327536452781266,0.324166,0.324166,0.182053,0.182053,7.7825e-10,7.78249e-10,1.43104e-08,1.43105e-08,
0.02,0.03,1.294478660423588,1.619077408243096,1.294478660423642,1.619077408242977,2.092360487424761,2.303481481723119,2.092360487446049,2.303481481700677,0.324599,0.324599,0.211121,0.211121,2.93714e-09,3.0072e-09,2.64282e-08,2.64004e-08,
0.03,0.04,1.316307387648094,1.64110552483869,1.316307387649085,1.641105524837514,2.038458931212173,2.277859205707097,2.038458931125515,2.277859205798484,0.324798,0.324798,0.2394,0.2394,5.7711e-09,5.97682e-09,4.17217e-08,4.15333e-08,
0.04,0.05,1.337845455896141,1.662611504897459,1.337845455895195,1.662611504894925,1.983895161685494,2.250699487251573,1.983895161365698,2.25069948761125,0.324766,0.324766,0.266804,0.266804,9.03801e-09,9.22484e-09,5.91029e-08,5.92001e-08,
0.05,0.06,1.35908068427295,1.683585411089957,1.359080684269941,1.683585411077975,1.928783825960346,2.222037848124676,1.928783825831137,2.222037848365594,0.324505,0.324505,0.293254,0.293254,1.2224e-08,1.23838e-08,7.72978e-08,7.78946e-08,
0.06,0.07,1.380001344294328,1.704018430765077,1.380001344295238,1.704018430734471,1.873238699359265,2.191915330798714,1.873238699451551,2.191915330873329,0.324017,0.324017,0.318677,0.318677,1.65725e-08,1.66407e-08,9.83023e-08,9.90805e-08,
0.07,0.08,1.40059619277766,1.723902891121711,1.400596192788926,1.723902891061154,1.817371823827253,2.160378309865315,1.81737182411307,2.160378309814924,0.323307,0.323307,0.343006,0.343006,2.14957e-08,2.16015e-08,1.2099e-07,1.2192e-07,
0.08,0.09,1.420854501901308,1.743232268081329,1.420854501929243,1.743232267977822,1.761194691180967,2.127478255743277,1.761194691753939,2.12747825549532,0.322378,0.322378,0.366284,0.366284,2.62556e-08,2.64141e-08,1.44909e-07,1.45907e-07,
0.09,0.1,1.440766086941003,1.762001188325931,1.440766086991946,1.762001188164835,1.704875437219871,2.093271451026782,1.70487543808274,2.093271450487658,0.321235,0.321235,0.388396,0.388396,3.12048e-08,3.14185e-08,1.71097e-07,1.72071e-07,
0.1,0.11,1.460321331494509,1.780205430341679,1.460321331563124,1.780205430119194,1.648561662341692,2.057819291998961,1.648561663363765,2.057819291307017,0.319884,0.319884,0.409258,0.409258,3.71883e-08,3.72745e-08,1.98142e-07,1.99301e-07,
