0,0,0.99,1.01,0.99,1.01,10,10,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,
0,10,0.955804346844436,1.010003748077675,0.955804346844436,1.010003748077675,9.939399417871575,10.000000452061633,-0.000003029971771,0.030303904822093,-0.000003029971771,0.030303904822093,-0.000007227515762,0.00918650788191,-0.000007227515762,0.00918650788191,0.0541994,0.0541994,0.060601,0.0303069,0.0303069,0.00919374,0.00919374,6.75123e-06,6.75123e-06,1.03419e-06,6.93479e-06,6.93479e-06,1.28354e-05,1.28354e-05,
10,20,0.918437868704575,0.97648561919751,0.918437868504358,0.976485619397779,9.883097881166563,9.941993847867565,0.02506129418531,0.047158440940048,0.025061294378943,0.047158440746416,0.007709041321546,0.029002746265725,0.007709041321546,0.029002746265725,0.0580478,0.0580478,0.058896,0.0220971,0.0220971,0.0212937,0.0212937,1.44833e-05,1.44837e-05,2.51797e-06,1.49161e-05,1.49157e-05,2.72479e-05,2.72479e-05,
20,30,0.878767546635246,0.938482451940561,0.878767545997834,0.938482452577973,9.829802527634413,9.886843485099513,0.042751971310575,0.059166754349506,0.042751971946061,0.059166753714012,0.027141200658805,0.056483557181233,0.027141200658805,0.056483557181233,0.0597149,0.0597149,0.057041,0.0164148,0.0164148,0.0293424,0.0293424,2.09149e-05,2.09162e-05,4.2713e-06,1.85741e-05,1.85728e-05,3.99024e-05,3.99024e-05,
30,40,0.838269990468233,0.898231490700126,0.838269989565627,0.898231491602675,9.779453046389012,9.834580362143544,0.055273714185014,0.067780162460811,0.055273715087037,0.067780161558827,0.05395705752426,0.088503140647767,0.05395705752426,0.088503140647767,0.0599615,0.0599615,0.0551273,0.0125064,0.0125064,0.0345461,0.0345461,2.65636e-05,2.65654e-05,6.24686e-06,2.0178e-05,2.01762e-05,5.15405e-05,5.15405e-05,
40,50,0.797843890792971,0.857237315908821,0.797843889666052,0.857237317035487,9.731948710401873,9.78516412452989,0.064171878316373,0.073998253158986,0.064171879436729,0.073998252039056,0.085162343964081,0.122941256857108,0.085162343964081,0.122941256857108,0.0593934,0.0593934,0.0532154,0.00982637,0.00982637,0.0377789,0.0377789,3.16875e-05,3.16898e-05,8.4343e-06,2.11913e-05,2.11891e-05,6.2914e-05,6.2914e-05,
50,60,0.758030985025545,0.816486725813822,0.758030983728055,0.816486727111289,9.687166188274242,9.738510039103559,0.070519609076,0.078511926052318,0.070519610352505,0.078511924775667,0.118722344342022,0.158394840512582,0.118722344342022,0.158394840512582,0.0584557,0.0584557,0.0513439,0.00799232,0.00799231,0.0396725,0.0396725,3.64322e-05,3.64348e-05,1.08594e-05,2.21814e-05,2.21789e-05,7.43668e-05,7.43668e-05,
60,70,0.719554916485266,0.776610411092069,0.719554915046973,0.776610412530456,9.644971117237539,9.694507327877869,0.075060561681531,0.081801737886014,0.07506056308679,0.081801736480597,0.153271589656033,0.193905662535697,0.153271589656033,0.193905662535697,0.0570555,0.0570555,0.0495362,0.00674118,0.00674117,0.0406341,0.0406341,4.07848e-05,4.07876e-05,1.34917e-05,2.31614e-05,2.31586e-05,8.57929e-05,8.57929e-05,
70,80,0.682613790893764,0.737998079687395,0.682613789342642,0.73799808123885,9.605225342329442,9.653031425689795,0.078311219831131,0.084204673609752,0.078311221332958,0.084204672107613,0.187904184136058,0.229129418362822,0.187904184136058,0.229129418362822,0.0553843,0.0553843,0.0478061,0.00589345,0.00589345,0.0412252,0.0412252,4.478e-05,4.47831e-05,1.63089e-05,2.4135e-05,2.4132e-05,9.72446e-05,9.72446e-05,
80,90,0.647309381981003,0.700877818783388,0.647309380341153,0.700877820423792,9.567791390725661,9.613952010568116,0.08063223334303,0.085959050324982,0.080632234915702,0.085959048751899,0.222027759683129,0.263341896545163,0.222027759683129,0.263341896545163,0.0535684,0.0535684,0.0461606,0.00532682,0.00532681,0.0413141,0.0413141,4.84111e-05,4.84143e-05,1.92906e-05,2.50924e-05,2.50893e-05,0.000108658,0.000108658,
