0,0,4.8,5.2,1.8,2.2,0.4,0.4,0,0,
0,0.02,4.722547654071438,5.200038267451843,1.799954150430929,2.298130927919352,0.477491,0.498177,7.088e-05,8.87775e-05,
0.02,0.04,4.641367673388926,5.164884245857123,1.863652221993793,2.396219597676441,0.523517,0.532567,0.000174522,0.000197021,
0.04,0.06,4.553961347963202,5.121716148610038,1.928290560551721,2.494187875668909,0.567755,0.565897,0.000313425,0.000329688,
0.06,0.08,4.460694562937944,5.070561711201679,1.993616660292425,2.591233599070358,0.609867,0.597617,0.000492019,0.00049279,
0.08,0.1,4.362403570894091,5.011530340701707,2.059354630922622,2.686524358693405,0.649127,0.62717,0.000712563,0.000686413,
0.1,0.12,4.259782461199778,4.944813865112334,2.125203636420301,2.779198923993082,0.685031,0.653995,0.000969577,0.000909067,
0.12,0.14,4.153617183712609,4.8706898453685,2.190839805648108,2.8685086379625,0.717073,0.677669,0.00125323,0.0011559,
0.14,0.16,4.044699313855992,4.789522300708883,2.255914232434258,2.954160860050799,0.744823,0.698247,0.00155242,0.00142632,
0.16,0.18,3.933827318044372,4.701758404984568,2.320054740385428,3.037365398752965,0.767931,0.717311,0.00185452,0.00172528,
0.18,0.2,3.821800839596638,4.607923229345346,2.382885047176838,3.114684939551793,0.786122,0.7318,0.0021461,0.00203147,
0.2,0.22,3.709399775959071,4.508613332178911,2.444009501911341,3.185620518359098,0.799214,0.741611,0.0024163,0.00233619,
0.22,0.24,3.597348143792293,4.404492397618298,2.502986647033492,3.249316807877258,0.807144,0.74633,0.00265896,0.00264089,
0.24,0.26,3.486277771702411,4.296320024163405,2.559423846739863,3.305098366854225,0.810042,0.745675,0.00288941,0.00294625,
0.26,0.28,3.37658732031567,4.184809974537752,2.612916217809754,3.352498911357032,0.808223,0.739583,0.00311508,0.00326167,
0.28,0.3,3.268878727775111,4.070722922809794,2.663073495270273,3.391180650827076,0.801844,0.728107,0.00332563,0.00357795,
0.3,0.32,3.163812812036071,3.954819308978149,2.709537493538427,3.420951250514631,0.791006,0.711414,0.00350509,0.00387962,
0.32,0.34,3.061867982511182,3.837844250937872,2.751969279731397,3.44178639899891,0.775976,0.689817,0.0036408,0.00414947,
0.34,0.36,2.963366563828063,3.720533644448561,2.790073920791594,3.453692777144593,0.757167,0.663619,0.00372825,0.00437207,
0.36,0.38,2.868482073501485,3.603576630821912,2.818085598493918,3.457943562710344,0.735095,0.639858,0.00376222,0.00454452,
0.38,0.4,2.777053547046336,3.487626186871079,2.838643298827547,3.454903244085987,0.710573,0.61626,0.0037518,0.00466856,
0.4,0.42,2.687526347484089,3.373293629891137,2.854571478185258,3.443699462618108,0.685767,0.589128,0.00372899,0.00474512,
0.42,0.44,2.602287408290371,3.261102552264144,2.865847948516163,3.424733462380046,0.658815,0.558886,0.00367014,0.00477755,
0.44,0.46,2.512175425957512,3.160794857901001,2.87099899132699,3.399814936110198,0.648619,0.528816,0.00378049,0.00479766,
0.46,0.48,2.418776440063167,3.071178992445378,2.871043478534764,3.368618571922645,0.652403,0.497575,0.00406116,0.0047888,
0.48,0.5,2.330830072814056,2.983697984874,2.866718257690048,3.331069791830958,0.652868,0.464352,0.00432495,0.00473462,
0.5,0.52,2.246620599833964,2.900217872457388,2.858144932415945,3.292162398068258,0.653597,0.434017,0.00456961,0.00463659,
0.52,0.54,2.167353898608743,2.819783857555677,2.845137358557415,3.248817105776002,0.65243,0.40368,0.00478645,0.00449252,
0.54,0.56,2.093329169328092,2.742110005993817,2.827987736394413,3.200885658587712,0.648781,0.372898,0.00497303,0.00430549,
0.56,0.58,2.024241490120645,2.667473199301643,2.793539827182823,3.162274224392861,0.643232,0.368734,0.00513287,0.004314,
0.58,0.6,1.960064030175843,2.595811780236321,2.744348938116251,3.131173174041405,0.635748,0.386824,0.00527203,0.00450094,
0.6,0.62,1.90057327908302,2.527209722350121,2.69207946040775,3.096671564706728,0.626636,0.404592,0.00538897,0.00466665,
0.62,0.64,1.845563012220365,2.461697142720707,2.638224905549755,3.057908610259889,0.616134,0.419684,0.00548834,0.00480939,
0.64,0.66,1.794809063322136,2.399293195527933,2.583129053201658,3.015308886732633,0.604484,0.43218,0.0055703,0.0049289,
0.66,0.68,1.748085267515873,2.339996209329272,2.527140601885803,2.969298081705742,0.591911,0.442157,0.00563613,0.00502293,
0.68,0.7,1.705172927168412,2.283786373920151,2.470564856528329,2.92021668991729,0.578613,0.449652,0.0056879,0.00509119,
0.7,0.72,1.665857488255202,2.230627544692241,2.413655251554196,2.868461484617574,0.56477,0.454806,0.00572649,0.00513658,
0.72,0.74,1.629932590731275,2.18047024669343,2.356606676531036,2.81441159018069,0.550538,0.457805,0.00575242,0.00516063,
0.74,0.76,1.597201351375266,2.133254197371985,2.299620898833138,2.758431203466595,0.536053,0.45881,0.00576602,0.00516032,
0.76,0.78,1.567419313201729,2.088968487612698,2.242875747612143,2.70087456791427,0.521549,0.457999,0.00576855,0.00513557,
0.78,0.8,1.54031231077105,2.047636243306314,2.186519035313041,2.642070184625699,0.507324,0.455551,0.00576002,0.00508737,
0.8,0.82,1.515580880733539,2.009307644867715,2.130692759352447,2.582313139237189,0.493727,0.45162,0.00574458,0.00501897,
0.82,0.84,1.493379741952,1.973588236199473,2.07551480180371,2.521884247834787,0.480208,0.446369,0.00572387,0.00493402,
0.84,0.86,1.473522911188394,1.940394214478729,2.021083147288746,2.461042717736005,0.466871,0.43996,0.00570228,0.0048389,
