0,0.01,3.0975857506,3.4279957636,3.6941928098,4.0008799857,-0.0008120758,0.1663733354,-0.000892695,0.1562354183,-0.0150312349,0.1585863183,0.33041,0.306687,0.167185,0.157128,0.173618,0.0048085,0.00173997,0.00160415,0.00176539,0.0300425,
0.01,0.02,3.3918513528,3.6876519762,3.3657094887,3.6999869844,0.1608218397,0.3304025248,0.1507561762,0.3548092019,0.0792963346,0.3204040444,0.295801,0.334277,0.169581,0.204053,0.241108,0.0164577,0.00738511,0.00670319,0.00751089,0.091032,
0.02,0.03,3.6303846215,3.8972987805,3.0184758195,3.3813354398,0.3144002491,0.489408169,0.3392463386,0.5932311056,0.1481118762,0.4872661088,0.266914,0.36286,0.175008,0.253985,0.339154,0.037931,0.0198969,0.0177789,0.0202777,0.184257,
0.03,0.04,3.807099138,4.0561127315,2.6571049777,3.0532214719,0.4550683423,0.6418006276,0.5580694099,0.8683588941,0.188773804,0.6585111215,0.249014,0.396116,0.186732,0.310289,0.469737,0.0733,0.0430618,0.0378493,0.0439657,0.311424,
0.04,0.05,3.9164056431,4.1650292425,2.2857960764,2.7245925419,0.5778924509,0.7865734617,0.7996147115,1.1770286949,0.1986489524,0.8339833458,0.248624,0.438796,0.208681,0.377414,0.635334,0.127831,0.0815865,0.0705263,0.0834298,0.474705,
0.05,0.06,3.9528965818,4.2271102306,1.9058104245,2.4052121505,0.6777327812,0.9235360215,1.0549795855,1.5164691423,0.1750009601,1.0141886186,0.274214,0.499402,0.245803,0.46149,0.839188,0.208686,0.141681,0.120379,0.145073,0.677002,
0.06,0.07,3.8680424593,4.2553283841,1.5207865295,2.1053730222,0.7493951756,1.0532534059,1.3142488357,1.884260276,0.1150860963,1.2002313684,0.387286,0.584586,0.303858,0.570011,1.08515,0.324516,0.230735,0.192728,0.236516,0.921799,
0.07,0.08,3.6851524985,4.2992222331,1.1330784324,1.8362678673,0.78736282,1.1773919043,1.5661130378,2.2789623473,0.015935047,1.3940539876,0.61407,0.703189,0.390029,0.712849,1.37812,0.486655,0.358302,0.29426,0.367603,1.21362,
0.08,0.09,3.4156252954,4.3170412252,0.7417458558,1.6105052777,0.7854405192,1.299135746,1.7973477548,2.7008874747,-0.1259316119,1.5987306048,0.901416,0.868759,0.513695,0.90354,1.72466,0.710611,0.537365,0.433811,0.551682,1.55861,
0.09,0.1,3.0543970329,4.3202943778,0.3446249735,1.4409645374,0.7374120755,1.4225736916,1.9939954813,3.1539235141,-0.3157488865,1.8179891297,1.2659,1.09634,0.685162,1.15993,2.13374,1.01366,0.782256,0.621096,0.803495,1.96359,
0.1,0.11,0.4289895873,6.2498968644,-1.9514837015,3.0284775319,-1.1950046642,3.3751294682,0.4609893134,5.5314703093,-1.4804488645,2.9618304196,5.82091,4.97996,4.57013,5.07048,4.44228,0.16643,0.12432,0.100405,0.127649,0.377914,
