0,0.01,0.9899999622,1.057045034,0.9838599993,1.0100000005,0.9488949667,1.0100000374,0.9876831141,1.0120831933,0.9879168067,1.0123168859,0.9439449541,1.0100000316,0.9899999684,1.0560550459,0.0670451,0.02614,0.0611051,0.0244001,0.0244001,0.0660551,0.0660551,7.18047e-08,1.1671e-09,7.06611e-08,1.33183e-07,1.33183e-07,7.75161e-08,7.75161e-08,
0.01,0.02,1.0339920587,1.1006955712,0.9782741764,1.0040623362,0.9117076422,0.9710719729,0.9867588458,1.0123650184,0.9876327181,1.0132434176,0.9025721721,0.9662789722,1.0328680296,1.0982808262,0.0667035,0.0257882,0.0593643,0.0256062,0.0256107,0.0637068,0.0654128,1.36709e-07,2.39728e-09,1.34387e-07,2.55577e-07,2.55577e-07,1.46668e-07,1.46668e-07,
0.02,0.03,1.0759575144,1.1422863937,0.9729069256,0.9983619291,0.8762774545,0.9340169717,0.9857234114,1.0124240794,0.9875676933,1.0142848159,0.8633748657,0.9249060359,1.0734720543,1.1382470441,0.0663289,0.025455,0.0577395,0.0267007,0.0267171,0.0615312,0.064775,1.98483e-07,3.73653e-09,1.94904e-07,3.73546e-07,3.73546e-07,2.11765e-07,2.11765e-07,
0.03,0.04,1.1159839541,1.181911004,0.9677485263,0.9928880285,0.8425324096,0.8987464672,0.9845979034,1.0122998179,0.9876832878,1.0154189908,0.826239293,0.8857414445,1.1119391641,1.1760800984,0.065927,0.0251395,0.0562141,0.0277019,0.0277357,0.0595022,0.0641409,2.59699e-07,5.21761e-09,2.5475e-07,4.91459e-07,4.91459e-07,2.75702e-07,2.75702e-07,
0.04,0.05,1.1541571344,1.2196601611,0.9627896927,0.9876303662,0.8104007262,0.8651753501,0.9833993975,1.0120244703,0.9879480161,1.0166281161,0.7910578476,0.848656855,1.1483874467,1.2118978507,0.065503,0.0248407,0.0547746,0.0286251,0.0286801,0.057599,0.0635104,3.22544e-07,6.90207e-09,3.16077e-07,6.13059e-07,6.13059e-07,3.40886e-07,3.40886e-07,
0.05,0.06,1.1905604853,1.2556215795,0.9580215596,0.9825791418,0.7798115814,0.8332220173,0.9821418465,1.0116245413,0.9883359438,1.0178976684,0.7577286768,0.8135337934,1.1829270047,1.2458105251,0.0650611,0.0245576,0.0534104,0.0294827,0.0295617,0.0558051,0.0628835,3.88732e-07,8.82922e-09,3.80568e-07,7.41435e-07,7.41435e-07,4.09167e-07,4.09167e-07,
0.06,0.07,1.2252748031,1.2898797456,0.9534356666,0.9777250071,0.7506956424,0.8028083666,0.9808367465,1.011131829,0.9888157112,1.0192157134,0.7261553313,0.7802624038,1.2156608117,1.2779214532,0.0646049,0.0242893,0.0521127,0.0302951,0.0304,0.0541071,0.0622606,4.60116e-07,1.10441e-08,4.50034e-07,8.80052e-07,8.80052e-07,4.82496e-07,4.82496e-07,
0.07,0.08,1.2583780562,1.3225158193,0.9490239426,0.9730590489,0.7229854401,0.773859751,0.979493669,1.0107116921,0.9892223007,1.0205723382,0.6962464466,0.7487404368,1.2466854185,1.3083276981,0.0641378,0.0240351,0.0508743,0.031218,0.03135,0.052494,0.0616423,5.37513e-07,1.35651e-08,5.2527e-07,1.03042e-06,1.03043e-06,5.62102e-07,5.62102e-07,
0.08,0.09,1.2899452729,1.3536076013,0.9447786898,0.9685727723,0.696615622,0.746304907,0.9781206859,1.0101933876,0.9897267238,1.0219592028,0.6679154475,0.7188724222,1.2760915445,1.3371205858,0.0636623,0.0237941,0.0496893,0.0320727,0.0322325,0.050957,0.061029,6.22109e-07,1.64293e-08,6.07425e-07,1.19482e-06,1.19482e-06,6.49302e-07,6.49302e-07,
0.09,0.1,1.320048492,1.3832295457,0.9406925677,0.964258083,0.6715231155,0.7200758626,0.9767246337,1.0095947195,0.9903113907,1.0233692561,0.6410802765,0.6905689839,1.3039645786,1.364386161,0.0631811,0.0235655,0.0485527,0.0328701,0.0330579,0.0494887,0.0604216,7.15073e-07,1.96779e-08,6.9763e-07,1.37536e-06,1.37536e-06,7.45207e-07,7.45207e-07,
0.1,0.11,1.3487520559,1.4114576636,0.9367556414,0.9601101634,0.64764405,0.695110845,0.9753070966,1.0089346143,0.9909575161,1.024800773,0.6156601877,0.6637491196,1.3303803749,1.3902103177,0.0627056,0.0233545,0.0474668,0.0336275,0.0338433,0.0480889,0.0598299,4.64278e-09,1.88834e-10,4.55126e-09,8.8217e-09,8.82171e-09,6.04653e-09,6.04654e-09,
0.11,0.12,1.3761313681,1.4383502358,0.9329671234,0.9561158729,0.624926538,0.6713420952,0.9738816547,1.0082175168,0.9916608586,1.0262399699,0.591587381,0.638328254,1.3554240892,1.4146602758,0.0622189,0.0231487,0.0464156,0.0343359,0.0345791,0.0467409,0.0592362,8.9703e-09,3.83548e-10,8.78325e-09,1.70738e-08,1.70738e-08,1.19519e-08,1.19519e-08,
0.12,0.13,1.4022449932,1.463976818,0.9293177069,0.9522711208,0.6033115324,0.6487138875,0.9724484615,1.0074580301,0.9924069054,1.027686603,0.5687889089,0.6142350713,1.3791629287,1.437813091,0.0617318,0.0229534,0.0454024,0.0350096,0.0352797,0.0454462,0.0586502,1.31406e-08,5.86748e-10,1.28545e-08,2.50749e-08,2.50749e-08,1.78395e-08,1.78395e-08,
