0,0.1,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.4899832594,1.0000001637,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,3.28447e-07,
0.1,0.2,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.4839520485,0.9950389554,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,0.511087,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,3.352e-07,
0.2,0.3,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.4780051299,0.9901540645,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,0.512149,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,3.40192e-07,
0.3,0.4,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.4721407574,0.9853437502,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,0.513203,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,3.44016e-07,
0.4,0.5,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.4663572307,0.9806063258,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,0.514249,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,3.47168e-07,
0.5,0.6,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.460652894,0.9759401565,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,0.515287,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,3.50061e-07,
0.6,0.7,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.4550261346,0.9713436574,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,0.516318,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,3.53035e-07,
0.7,0.8,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.4494753817,0.9668152916,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,0.51734,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,3.56365e-07,
0.8,0.9,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.4439991049,0.9623535685,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,0.518354,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,3.60273e-07,
0.9,1,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.4385958131,0.9579570417,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,0.519361,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,3.64933e-07,
