0,0,0.2,0.3,-0.1,0.1,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,
0,0.05,0.2,0.35,-0.14,0.1,-0.0000000003,0.0752165175,-0.0000000023,0.0093750023,-0.0000000067,0.0007812568,-0.0000000119,0.0000488396,0.15,0.24,0.0752165,0.009375,0.000781263,4.88515e-05,2.3286e-13,1.66738e-15,6.78904e-10,4.51566e-09,1.34791e-08,2.34175e-08,
0.05,0.1,0.2475812906,0.383306904,-0.1673115223,0.0609835396,0.0498089219,0.1376275304,0.0057485915,0.0303335577,0.0004597722,0.0046849549,0.0000280052,0.0005587229,0.135726,0.228295,0.0878186,0.024585,0.00422518,0.000530718,6.80598e-10,3.33892e-15,1.62562e-09,9.43905e-09,2.84322e-08,5.03199e-08,
0.1,0.15,0.290634622,0.4134442379,-0.1932910459,0.0238699344,0.0985951255,0.1935982832,0.0211415578,0.0598382516,0.0032495601,0.0134733467,0.0003864908,0.0023758602,0.12281,0.217161,0.0950032,0.0386967,0.0102238,0.00198937,2.99449e-09,4.88351e-15,3.08925e-09,1.22022e-08,3.62226e-08,6.46249e-08,
0.15,0.2,0.3295908864,0.440713626,-0.2180035332,-0.0114336189,0.145633687,0.2436999066,0.0437305229,0.0946028809,0.0096972927,0.0275875407,0.0016880517,0.0063538194,0.111123,0.20657,0.0980662,0.0508724,0.0178902,0.00466577,6.50008e-09,6.27135e-15,5.54322e-09,1.39058e-08,3.94046e-08,7.0741e-08,
0.2,0.25,0.3648399718,0.465387989,-0.2415107783,-0.0450153975,0.1904505494,0.2886109908,0.0714785803,0.1325786033,0.0203437335,0.0466827408,0.0046073348,0.0131488997,0.100548,0.196495,0.0981604,0.0611,0.026339,0.00854156,1.02801e-08,7.47626e-15,8.74511e-09,1.53777e-08,3.97883e-08,7.16708e-08,
0.25,0.3,0.3967346634,0.4877142759,-0.2638715615,-0.0769593735,0.232758417,0.3289189903,0.1027170684,0.1715279783,0.0352027275,0.0700644601,0.0097245593,0.0231727257,0.0909796,0.186912,0.0961606,0.0688109,0.0348617,0.0134482,1.35777e-08,8.54676e-15,1.20961e-08,1.69148e-08,3.86237e-08,6.94427e-08,
0.3,0.35,0.425594174,0.5079159353,-0.2851417964,-0.1073454235,0.2724076504,0.3651347719,0.1360995277,0.2102874901,0.0539539198,0.0968596191,0.0174531483,0.0365579589,0.0823218,0.177796,0.0927271,0.074188,0.0429057,0.0191048,1.5911e-08,9.49506e-15,1.49699e-08,1.84456e-08,3.67031e-08,6.54e-08,
0.35,0.4,0.4517073395,0.5261951522,-0.3053746698,-0.1362495282,0.3093487638,0.3987403187,0.1705563718,0.2480557222,0.0760826924,0.1263033198,0.0280196718,0.0532198693,0.0744878,0.169125,0.0893916,0.0774994,0.0502206,0.0252002,1.71318e-08,1.03305e-14,1.75778e-08,1.9728e-08,3.45136e-08,6.03989e-08,
0.4,0.45,0.4753355093,0.5427348712,-0.3246207742,-0.1637439632,0.3436038913,0.4288690951,0.2052523659,0.2845048668,0.1009794157,0.1574418781,0.0414742929,0.0729127917,0.0673994,0.160877,0.0852652,0.0792525,0.0564625,0.0314385,1.73667e-08,1.10619e-14,1.92353e-08,2.05577e-08,3.22522e-08,5.5007e-08,
0.45,0.5,0.4967151617,0.5577006275,-0.3429282351,-0.1898974787,0.3752451702,0.4558077601,0.2395480288,0.3191214115,0.1280077788,0.1894994176,0.0577171352,0.0952375727,0.0609855,0.153031,0.0805626,0.0795734,0.0614916,0.0375204,1.6827e-08,1.16974e-14,1.98476e-08,2.08108e-08,2.99873e-08,4.96754e-08,
0.5,0.55,0.5160602715,0.5712422035,-0.3603428306,-0.2147754722,0.4043784556,0.479931336,0.2729654312,0.3516157562,0.1565499688,0.2218359765,0.0765311388,0.1197871574,0.0551819,0.145567,0.0755529,0.0786503,0.065286,0.043256,1.58869e-08,1.22446e-14,1.97368e-08,2.0633e-08,2.78557e-08,4.46565e-08,
0.55,0.6,0.5335644507,0.5834951281,-0.3769081062,-0.2384401517,0.4311311355,0.5015633534,0.3051584494,0.3820578218,0.1860348065,0.2539231436,0.0976155801,0.1460656731,0.0499307,0.138468,0.0704322,0.0768994,0.0678883,0.0484501,1.48033e-08,1.27106e-14,1.91997e-08,2.02926e-08,2.59617e-08,4.00774e-08,
0.6,0.65,0.5494028872,0.5945820327,-0.3926654838,-0.2609506911,0.45564309,0.5209842477,0.3358872812,0.4107680366,0.2159535751,0.2853444748,0.1206169064,0.1735585466,0.0451791,0.131715,0.0653412,0.0748808,0.0693909,0.0529416,1.36995e-08,1.3102e-14,1.84186e-08,2.01452e-08,2.43358e-08,3.60161e-08,
0.65,0.7,0.5637340972,0.6046138787,-0.407654365,-0.2823633786,0.4780600581,0.5384381823,0.3649968886,0.437192667,0.2458671695,0.3159475362,0.145155194,0.2018094972,0.0408798,0.125291,0.0603781,0.0721958,0.0700804,0.0566543,1.26087e-08,1.3425e-14,1.74917e-08,1.97853e-08,2.29235e-08,3.2487e-08,
0.7,0.75,0.5767015123,0.6136910684,-0.4219122299,-0.302731757,0.4985288396,0.5541386204,0.3923989614,0.461427304,0.275407309,0.3452791532,0.170845607,0.2304012058,0.0369896,0.11918,0.0556098,0.0690283,0.0698718,0.0595556,1.15547e-08,1.36853e-14,1.64636e-08,1.92409e-08,2.16893e-08,2.94944e-08,
0.75,0.8,0.5884349146,0.6219044492,-0.4354747305,-0.3221067578,0.5171938916,0.5682728979,0.4180569773,0.4835905257,0.3042738573,0.3731737164,0.1973148978,0.2589640184,0.0334695,0.113368,0.051079,0.0655335,0.0688999,0.0616491,1.05679e-08,1.38883e-14,1.54017e-08,1.85723e-08,2.05936e-08,2.70005e-08,
0.8,0.85,0.5990517362,0.6293362235,-0.4483757801,-0.3405368287,0.5341949797,0.5810059958,0.4419739414,0.503813481,0.3322297462,0.3998854006,0.2242133655,0.2871800064,0.0302845,0.107839,0.046811,0.0618395,0.0676557,0.0629666,9.6489e-09,1.4039e-14,1.43345e-08,1.78031e-08,1.98351e-08,2.49184e-08,
0.85,0.9,0.6086582336,0.636060771,-0.4606476381,-0.3580680544,0.5496656212,0.5924836687,0.4641824129,0.5222325352,0.3590945808,0.425028087,0.2512228775,0.314870561,0.0274025,0.10258,0.042818,0.0580501,0.0659335,0.0636477,8.79629e-09,1.41419e-14,1.32827e-08,1.69567e-08,1.91587e-08,2.31649e-08,
