0,0.01,3.0975957506,3.4279835494,3.6942046209,4.0008699857,-0.0008020758,0.1663621758,-0.000882695,0.1562235122,-0.0150212349,0.1585754349,0.330388,0.306665,0.167164,0.157106,0.173597,0.0048085,0.00173997,0.00160415,0.00176539,0.0300425,
0.01,0.02,3.3924637549,3.6875053363,3.3657896804,3.699342094,0.1613826991,0.3303268648,0.1514159533,0.3547103466,0.0795731476,0.3203418075,0.295042,0.333552,0.168944,0.203294,0.240769,0.0104483,0.00437836,0.00399928,0.00444907,0.0604574,
0.02,0.03,3.6269132449,3.9034441099,3.0149949213,3.382203612,0.3134465793,0.4925463977,0.338325135,0.5968658473,0.1218128708,0.5146817556,0.276531,0.367209,0.1791,0.258541,0.392869,0.017335,0.00831428,0.00751543,0.00846213,0.091422,
0.03,0.04,3.7850296365,4.0869013212,2.6392516492,3.064083173,0.4445495254,0.658072337,0.5463777486,0.8876676162,0.074629921,0.776050014,0.301872,0.424832,0.213523,0.34129,0.70142,0.0257719,0.0137721,0.0123002,0.0140393,0.123053,
0.04,0.05,3.8461163754,4.2567021741,2.2327599789,2.7634903145,0.5403746252,0.835688837,0.7566718484,1.2362679017,-0.103765876,1.1443178601,0.410586,0.53073,0.295314,0.479596,1.24808,0.036104,0.0210129,0.0185234,0.0214526,0.155483,
0.05,0.06,3.7547194832,4.4395971314,1.787842257,2.5015104089,0.5836510159,1.0373911971,0.9455642756,1.6556759738,-0.4582819911,1.6631693787,0.684878,0.713668,0.45374,0.710112,2.12145,0.0487846,0.0303887,0.0264114,0.0310665,0.188889,
0.06,0.07,3.4424623634,4.669763967,1.2956203611,2.2997039367,0.555026346,1.2794285564,1.0862347075,2.160881196,-1.0354523048,2.3795286979,1.2273,1.00408,0.724402,1.07465,3.41498,0.0641927,0.0421918,0.0361526,0.0431846,0.223416,
0.07,0.08,2.9273299773,4.9868576631,0.752914898,2.1770792477,0.434531309,1.5790950314,1.1514016736,2.7653438774,-1.9007367486,3.3390579092,2.05953,1.42416,1.14456,1.61394,5.23979,0.082938,0.0569066,0.0480552,0.0583058,0.259302,
0.08,0.09,2.1665579082,5.439410546,0.1497712819,2.1496429952,0.1693752307,1.9554651444,1.1114175086,3.4839453529,-3.112000493,4.5960033803,3.27285,1.99987,1.78609,2.37253,7.708,0.105682,0.0750613,0.0624543,0.0769735,0.296802,
0.09,0.1,1.1125928681,6.0808875873,-0.5277980871,2.2259475871,-0.2540694305,2.4291955577,0.9224739399,4.3442718689,-4.7081235254,6.2062792737,4.96829,2.75375,2.68326,3.4218,10.9144,0.133205,0.0972839,0.0797473,0.099833,0.33622,
0.1,0.11,-0.284015894,6.9695431002,-1.2600025659,2.4022940899,-0.8553315081,3.0344492766,0.5662388891,5.3468864008,-6.7383670226,8.2203533484,7.25356,3.6623,3.88978,4.78065,14.9587,0.16643,0.12432,0.100405,0.127649,0.377914,
