0,0,3.1,3.1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0.01,3.098961036630965,3.425773263369035,3.69493699946475,4.0002417119058,-0.000224454146136,0.165784554146136,-0.000244900006181,0.155481165988831,-0.007434526306937,0.143646726306937,0.326812,0.305305,0.166009,0.155726,0.151081,0.00207793,0.000483424,0.000448908,0.0004898,0.0148691,
0.01,0.02,3.398721905442479,3.679767889395244,3.369128043656069,3.696911806164556,0.163604141369463,0.327407666684915,0.153892109137603,0.351326290105842,0.117234607777319,0.275040930537083,0.281046,0.327784,0.163804,0.197434,0.157806,0.00458903,0.00147536,0.00136845,0.00148139,0.02994,
0.02,0.03,3.64713704644628,3.879317020005515,3.027536879265833,3.372891347016654,0.321924787033598,0.481436851271066,0.34783466683113,0.584016821655822,0.232524057288782,0.395328457117765,0.23218,0.345354,0.159512,0.236182,0.162804,0.00853145,0.00394652,0.0036144,0.00404855,0.0451635,
0.03,0.04,3.840110146102004,4.021599312814506,2.67671973492422,3.034541065416646,0.471411076403485,0.624749829582358,0.577051088222231,0.848426061375046,0.336674144089128,0.502962853468424,0.181489,0.357821,0.153339,0.271375,0.166289,0.014103,0.00788526,0.00719777,0.00821504,0.0605237,
0.04,0.05,3.974691367824477,4.104901400609189,2.323352266307245,2.688340876776624,0.608975169929165,0.75448931038479,0.836478445918999,1.1388331640511,0.428173237260905,0.596663105079736,0.13021,0.364989,0.145514,0.302355,0.16849,0.0214147,0.0131513,0.0120978,0.0138331,0.0759951,
0.05,0.06,4.049116472154817,4.128630685831983,1.971767756380558,2.340775514765226,0.731824493476076,0.868111391062074,1.120567335982484,1.449102814979116,0.505780830617001,0.675434716374865,0.0795142,0.369008,0.136287,0.328535,0.169654,0.0304869,0.0195029,0.0182593,0.0207105,0.0915452,
0.06,0.07,4.022348319736312,4.104070824616263,1.629921831645487,1.998229883430654,0.837443837310095,0.963495195625846,1.423459515954628,1.772745517729914,0.568519615606962,0.738610434868848,0.0817225,0.368308,0.126051,0.349286,0.170091,0.0412494,0.0266415,0.025727,0.0284874,0.107189,
0.07,0.08,3.918113447453952,4.06998350652356,1.30503997620969,1.666853155760066,0.923771071725753,1.038844003834113,1.739122246237641,2.103029899725901,0.615736256660409,0.785810473847863,0.15187,0.361813,0.115073,0.363908,0.170074,0.0535558,0.034187,0.0343784,0.0366113,0.122896,
0.08,0.09,3.758309746729234,3.978889325501956,1.002883950811592,1.352567926757356,0.989189562553122,1.092753568385191,2.061401551747294,2.433179968810433,0.64712655871599,0.816926338415237,0.22058,0.349684,0.103564,0.371778,0.1698,0.0671693,0.0419312,0.0440076,0.0444804,0.138551,
0.09,0.1,3.546788267327466,3.833407007229095,0.728684737343662,1.060877565766376,1.032498109516436,1.124285904971261,2.383539346480993,2.760295734076816,0.662675343441896,0.832177965406654,0.286619,0.332193,0.0917878,0.376756,0.169503,0.0818588,0.0496723,0.0544376,0.0526603,0.154081,
