0,0,-0.5,-0.4,-0.5,-0.4,0.1,0.1,0,0,
0,0.01,-0.505035218716357,-0.399999981828566,-0.507053046770473,-0.399999936615247,0.105035,0.107053,3.48568e-08,1.14051e-07,
0.01,0.02,-0.510138053474055,-0.404027839490824,-0.513935443123,-0.405582257243882,0.10611,0.108353,7.43264e-08,2.35315e-07,
0.02,0.03,-0.515310111984103,-0.408111768124372,-0.520869188126668,-0.411214536939585,0.107198,0.109655,1.18978e-07,3.6434e-07,
0.03,0.04,-0.520551905175768,-0.412252268465968,-0.527854278397901,-0.416897114798311,0.1083,0.110957,1.70031e-07,5.02201e-07,
0.04,0.05,-0.525863944118356,-0.416449844173832,-0.534890677463082,-0.42263031523097,0.109414,0.11226,2.29497e-07,6.50605e-07,
0.05,0.06,-0.531246739848633,-0.42070500150227,-0.54197831453068,-0.42841444711301,0.110542,0.113564,3.00555e-07,8.12136e-07,
0.06,0.07,-0.536700803309415,-0.425018248849628,-0.549117083267204,-0.434249802870927,0.111683,0.114867,3.88148e-07,9.90615e-07,
0.07,0.08,-0.54222664545303,-0.429390096117099,-0.556306840673966,-0.440136657374701,0.112837,0.11617,4.99904e-07,1.19176e-06,
0.08,0.09,-0.547824777612176,-0.43382105377776,-0.563547406069449,-0.446075266660287,0.114004,0.117472,6.47697e-07,1.42416e-06,
0.09,0.1,-0.553495712405355,-0.438311631391821,-0.570838560512039,-0.452065866125357,0.115184,0.118773,8.50223e-07,1.70119e-06,
0.1,0.11,-0.559239965266372,-0.442862335440212,-0.578180046754991,-0.458108668110815,0.116378,0.120071,1.13697e-06,2.04411e-06,
0.11,0.12,-0.565058056798237,-0.447473666337413,-0.58557156784092,-0.464203860761326,0.117584,0.121368,1.55376e-06,2.48259e-06,
0.12,0.13,-0.570950514716831,-0.452146115826189,-0.59301278776163,-0.470351604772502,0.118804,0.122661,2.16757e-06,3.05932e-06,
0.13,0.14,-0.576917870758199,-0.456880169394527,-0.60050332660067,-0.476552035687717,0.120038,0.123951,3.06125e-06,3.82371e-06,
0.14,0.15,-0.582960638481684,-0.461676327870283,-0.608042745262437,-0.48280527678301,0.121284,0.125237,4.29004e-06,4.80447e-06,
0.15,0.16,-0.589079262658148,-0.466535157530104,-0.615630572783958,-0.489111409608892,0.122544,0.126519,5.78106e-06,6.06726e-06,
0.16,0.17,-0.595274139682322,-0.471457269102435,-0.623266148213807,-0.495470629526386,0.123817,0.127796,7.37503e-06,7.40181e-06,
0.17,0.18,-0.601545560126351,-0.476443374153735,-0.63094879738943,-0.501883064937443,0.125102,0.129066,8.71272e-06,8.68034e-06,
0.18,0.19,-0.607893947306494,-0.481494058288687,-0.63868036561935,-0.508348858862258,0.1264,0.130332,9.68753e-06,9.69058e-06,
0.19,0.2,-0.614319755508024,-0.48660986711819,-0.646462371300923,-0.514868029648975,0.12771,0.131594,1.02729e-05,1.04114e-05,
0.2,0.21,-0.620823460746781,-0.49179127845755,-0.65428873691354,-0.521440502774361,0.129032,0.132848,1.05776e-05,1.09472e-05,
0.21,0.22,-0.627405570242759,-0.497038756655154,-0.662158644101158,-0.528066181707814,0.130367,0.134092,1.07361e-05,1.1386e-05,
0.22,0.23,-0.634066556197914,-0.502352791720125,-0.670071192415936,-0.534744950148034,0.131714,0.135326,1.08307e-05,1.17923e-05,
0.23,0.24,-0.640806852926664,-0.507733900988693,-0.678025393642685,-0.541476681943237,0.133073,0.136549,1.08871e-05,1.2184e-05,
0.24,0.25,-0.647626877128503,-0.513182607774843,-0.686020183946896,-0.548261221927596,0.134444,0.137759,1.09162e-05,1.25682e-05,
0.25,0.26,-0.654527031718864,-0.518699436458866,-0.694054425074199,-0.555098380937584,0.135828,0.138956,1.09237e-05,1.29478e-05,
0.26,0.27,-0.661507706540576,-0.524284910667182,-0.702126902987927,-0.561987933314877,0.137223,0.140139,1.09123e-05,1.33244e-05,
0.27,0.28,-0.668569278168615,-0.529939552321874,-0.710236325826381,-0.568929615003684,0.13863,0.141307,1.08836e-05,1.36984e-05,
0.28,0.29,-0.675712146268417,-0.535663844098854,-0.718381351045677,-0.575923092374423,0.140048,0.142458,1.09117e-05,1.41287e-05,
0.29,0.3,-0.682936737033363,-0.541458224765419,-0.726560584211888,-0.582967959295285,0.141479,0.143593,1.11524e-05,1.47355e-05,
0.3,0.31,-0.690243292705102,-0.547323298393619,-0.734772411958181,-0.590063899958108,0.14292,0.144709,1.14231e-05,1.53713e-05,
0.31,0.32,-0.697632139017397,-0.553259565614205,-0.743015212643234,-0.597210473904001,0.144373,0.145805,1.17402e-05,1.60475e-05,
0.32,0.33,-0.705103588695667,-0.559267518892584,-0.751287317253942,-0.604407191538094,0.145836,0.14688,1.21271e-05,1.67801e-05,
0.33,0.34,-0.712657944065413,-0.565347639127177,-0.759587188150966,-0.611653510474067,0.14731,0.147934,1.26202e-05,1.75935e-05,
0.34,0.35,-0.720295499472585,-0.571500389197378,-0.767912646240779,-0.618948829900799,0.148795,0.148964,1.32809e-05,1.8528e-05,
0.35,0.36,-0.728016556289886,-0.577726200280165,-0.776261722563086,-0.626292480145566,0.15029,0.149969,1.42218e-05,1.96574e-05,
0.36,0.37,-0.735821453489089,-0.584025438705885,-0.784632384438792,-0.633683699221985,0.151796,0.150949,1.5672e-05,2.11316e-05,
0.37,0.38,-0.743710657787852,-0.59039831405357,-0.793022594595066,-0.641121568481698,0.153312,0.151901,1.81595e-05,2.33013e-05,
