0,0.1,0.99,1.01,-0,0.01,10,10,0,0,0,0,0,0,0,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,
0.1,0.2,0.98696999981721,1.010000000182336,-0.000031145325603,0.010000018596409,9.996939999977927,10.00000000002305,-0.000000000017612,0.003030000012481,-0.000000087630859,0.000002729725255,-0.000000087630859,0.000002729725255,-0.000001584644966,0.000030069279764,0.02303,0.0100312,0.00306,0.00303,2.81736e-06,2.81736e-06,3.16539e-05,3.65126e-10,5.19781e-11,4.51182e-11,3.00926e-11,3.72411e-10,3.72411e-10,3.87436e-10,
0.2,0.3,0.984061431008591,1.006991955690862,-0.000033419004697,0.009968932885698,9.993946393553719,9.99705151196849,0.002947146789844,0.005994241695247,-0.00000015709862,0.000010503518187,-0.00000015709862,0.000010503518187,-0.00000146399029,0.000055603688359,0.0229305,0.0100024,0.00310512,0.00304709,1.06606e-05,1.06606e-05,5.70677e-05,7.27872e-10,4.19462e-10,4.16559e-10,4.00438e-10,7.31407e-10,7.31407e-10,7.47517e-10,
0.3,0.4,0.981192645719854,1.004027394607952,-0.000035685759629,0.009935641704249,9.990995979955713,9.99414562924906,0.005849059235463,0.008915638680316,-0.000000270718296,0.000023071501796,-0.000000270718296,0.000023071501796,-0.00000137699885,0.000078620267886,0.0228347,0.00997133,0.00314965,0.00306658,2.33422e-05,2.33422e-05,7.99973e-05,1.09323e-09,7.8505e-10,7.86105e-10,7.68533e-10,1.09297e-09,1.09297e-09,1.11053e-09,
0.4,0.5,0.978363236874474,1.001105683170731,-0.000037942628642,0.009900179771753,9.988088091545011,9.991281731658569,0.008706438252688,0.011794815285751,-0.000000424143465,0.000040142261939,-0.000000424143465,0.000040142261939,-0.000001318216903,0.00009936295101,0.0227424,0.00993812,0.00319364,0.00308838,4.05664e-05,4.05664e-05,0.000100681,1.46611e-09,1.15377e-09,1.15884e-09,1.13945e-09,1.46198e-09,1.46198e-09,1.48136e-09,
0.5,0.6,0.975572783928333,0.998226196997523,-0.000040186924406,0.009862585256909,9.985222072884605,9.988459208072788,0.011519976040872,0.014632386588144,-0.000000613556351,0.000061447391158,-0.000000613556351,0.000061447391158,-0.000001282954529,0.000118050781545,0.0226534,0.00990277,0.00323714,0.00311241,6.20609e-05,6.20609e-05,0.000119334,1.85138e-09,1.53059e-09,1.53977e-09,1.51817e-09,1.84325e-09,1.84325e-09,1.86485e-09,
0.6,0.7,0.972820855208962,0.995388320946626,-0.00004241620819,0.009822899392548,9.982397280307035,9.985677456387913,0.01429035605284,0.017428958563615,-0.000000835594295,0.000086739048422,-0.000000835594295,0.000086739048422,-0.000001267212813,0.000134880567438,0.0225675,0.00986532,0.00328018,0.0031386,8.75746e-05,8.75746e-05,0.000136148,2.25592e-09,1.92068e-09,1.93422e-09,1.90978e-09,2.24353e-09,2.24353e-09,2.26796e-09,
0.7,0.8,0.970107009989023,0.992591448973529,-0.000044628266888,0.009781166123021,9.979613081593531,9.98293588337317,0.01701825298791,0.020185128227308,-0.000001087282993,0.000115787793224,-0.000001087282993,0.000115787793224,-0.00000126758183,0.000150029207524,0.0224844,0.00982579,0.0033228,0.00316688,0.000116875,0.000116875,0.000151297,2.68322e-09,2.33053e-09,2.34864e-09,2.32118e-09,2.66631e-09,2.66631e-09,2.69375e-09,
0.8,0.9,0.967430800315309,0.989834983995518,-0.000046821089699,0.009737431777968,9.976868855662337,9.98023390453729,0.019704332794238,0.022901483767228,-0.000001365983738,0.000148380670827,-0.000001365983738,0.000148380670827,-0.000001281147956,0.000163655763775,0.0224042,0.00978425,0.00336505,0.00319715,0.000149747,0.000149747,0.000164937,3.13858e-09,2.76393e-09,2.78681e-09,2.75591e-09,3.11695e-09,3.11695e-09,3.14784e-09,
0.9,1,0.96479177262879,0.987118337754953,-0.000048992851014,0.009691744776602,9.974163992272414,9.977570944000677,0.022349252671572,0.025578604681086,-0.000001669344857,0.000184319511846,-0.000001669344857,0.000184319511846,-0.000001305600574,0.00017590349845,0.0223266,0.00974074,0.00340695,0.00322935,0.000185989,0.000185989,0.000177209,3.6274e-09,3.22625e-09,3.25417e-09,3.21938e-09,3.60081e-09,3.60081e-09,3.63559e-09,
1,1.1,0.962189469195065,0.984440930685547,-0.000051141892245,0.009644155353089,9.971497891747463,9.974946434366345,0.024953661082818,0.028217061907505,-0.000001995260642,0.000223419425637,-0.000001995260642,0.000223419425637,-0.000001338711378,0.000186901075413,0.0222515,0.0096953,0.00344854,0.0032634,0.000225415,0.000225415,0.00018824,4.15542e-09,3.72302e-09,3.75624e-09,3.71712e-09,4.12357e-09,4.12357e-09,4.16268e-09,
1.1,1.2,0.959623429367055,0.981802191780872,-0.000053266706199,0.009594715304654,9.968869964714763,9.972359816593377,0.027518197769696,0.03081741795609,-0.000002341836779,0.000265507465317,-0.000002341836779,0.000265507465317,-0.000001378719244,0.000196764481626,0.0221788,0.00964798,0.00348985,0.00329922,0.000267849,0.000267849,0.000198143,4.72912e-09,4.26006e-09,4.29891e-09,4.25497e-09,4.69156e-09,4.69156e-09,4.73549e-09,
1.2,1.3,0.957093190699162,0.979201558464466,-0.000055365923037,0.009543477759857,9.966279631858049,9.969810539872272,0.030043493773078,0.033380227035568,-0.000002707360064,0.000310421443521,-0.000002707360064,0.000310421443521,-0.000001424909378,0.000205598977979,0.0221084,0.00959884,0.00353091,0.00333673,0.000313129,0.000313129,0.000207024,5.35542e-09,4.84402e-09,4.88885e-09,4.83959e-09,5.31193e-09,5.31193e-09,5.36119e-09,
1.3,1.4,0.954598289929009,0.976638476461959,-0.00005743829704,0.009490496964758,9.96372632368362,9.967298061501571,0.03253017145835,0.035906035179457,-0.000003090271964,0.000358008881871,-0.000003090271964,0.000358008881871,-0.000001475026606,0.000213497737464,0.0220402,0.00954794,0.00357174,0.00337586,0.000361099,0.000361099,0.000214973,6.04125e-09,5.48194e-09,5.53314e-09,5.47803e-09,5.99143e-09,5.99143e-09,6.04654e-09,
1.4,1.5,0.952138263840988,0.974112399675654,-0.000059482695118,0.009435828085908,9.961209480297999,9.964821846766229,0.034978844545134,0.038395380369733,-0.000003489147083,0.000408126080486,-0.000003489147083,0.000408126080486,-0.000001528030574,0.000220545694545,0.0219741,0.00949531,0.00361237,0.00341654,0.000411615,0.000411615,0.000222074,6.79413e-09,6.18093e-09,6.23892e-09,6.17741e-09,6.73757e-09,6.73757e-09,6.79907e-09,
1.5,1.6,0.949712650025334,0.971622790060836,-0.000061498086513,0.009379527029251,9.958728551195644,9.962381368818201,0.037390118140723,0.040848792658989,-0.000003902674246,0.00046063729226,-0.000003902674246,0.00046063729226,-0.000001583053299,0.000226819480454,0.0219101,0.00944103,0.00365282,0.00345867,0.00046454,0.00046454,0.000228403,7.62228e-09,6.94872e-09,7.01393e-09,6.94544e-09,7.55849e-09,7.55849e-09,7.62697e-09,
1.6,1.7,0.94732098754407,0.969169117504011,-0.000063483533653,0.009321650273201,9.956282995056428,9.959976108558525,0.039764588777693,0.043266794290438,-0.000004329640478,0.0005154139906,-0.000004329640478,0.0005154139906,-0.00000163937463,0.00023238827265,0.0218481,0.00938513,0.00369311,0.00350221,0.000519744,0.000519744,0.000234028,8.53464e-09,7.79419e-09,7.86661e-09,7.79052e-09,8.46313e-09,8.46313e-09,8.5392e-09,
1.7,1.8,0.944962817514097,0.966750859703072,-0.000065438183135,0.009262254714048,9.95387227955181,9.957605554521107,0.04210284445517,0.045649899816146,-0.000004768917504,0.000572334220023,-0.000004768917504,0.000572334220023,-0.000001696400952,0.000237314555054,0.021788,0.00932769,0.00373327,0.00354706,0.000577103,0.000577103,0.000239011,9.54103e-09,8.72632e-09,8.80617e-09,8.72211e-09,9.46151e-09,9.46151e-09,9.54556e-09,
1.8,1.9,0.942637683616566,0.964367502049323,-0.00006736125866,0.009201397524464,9.951495881158902,9.955269202758307,0.04440546468368,0.047998616213394,-0.000005219450301,0.000631282020036,-0.000005219450301,0.000631282020036,-0.000001753646738,0.000241654798656,0.0217298,0.00926876,0.00377332,0.00359315,0.000636501,0.000636501,0.000243408,1.06522e-08,9.75526e-09,9.84275e-09,9.75101e-09,1.05651e-08,1.05651e-08,1.06568e-08,
1.9,2,0.940345132540655,0.962018537511381,-0.000069252057197,0.009139136026116,9.949153284981826,9.952966556728107,0.046673020534782,0.050313442997838,-0.000005680246212,0.000692146912761,-0.000005680246212,0.000692146912761,-0.00000181071878,0.000245460071257,0.0216734,0.00920839,0.00381327,0.00364042,0.000697827,0.000697827,0.000247271,1.188e-08,1.08916e-08,1.09874e-08,1.08872e-08,1.17846e-08,1.17846e-08,1.18848e-08,
2,2.1,0.93808471436897,0.959703466520887,-0.000071109934265,0.009075527558442,9.94684398457966,9.950697127183114,0.048906074691186,0.05259487233762,-0.000006150368144,0.000754823450647,-0.000006150368144,0.000754823450647,-0.000001867302405,0.000248776583542,0.0216188,0.00914664,0.00385314,0.0036888,0.000760974,0.000760974,0.000250644,1.32373e-08,1.21474e-08,1.22523e-08,1.21428e-08,1.31329e-08,1.31329e-08,1.32424e-08,
2.1,2.2,0.935855982910944,0.957421796860076,-0.000072934305124,0.009010629377839,9.944567481800446,9.948460432061196,0.051105181501991,0.054843389163669,-0.000006628927146,0.000819210813231,-0.000006628927146,0.000819210813231,-0.000001923149674,0.000251646178551,0.0215658,0.00908356,0.00389295,0.00373821,0.00082584,0.00082584,0.000253569,1.47386e-08,1.3536e-08,1.36509e-08,1.35312e-08,1.46243e-08,1.46243e-08,1.4744e-08,
2.2,2.3,0.933658495982576,0.955173043558558,-0.000074724641305,0.008944498554672,9.942323286619686,9.946255996378969,0.053270887040082,0.057059471279018,-0.000007115084034,0.000885212456946,-0.000007115084034,0.000885212456946,-0.000001978088684,0.00025410678992,0.0215145,0.00901922,0.00393271,0.00378858,0.000892328,0.000892328,0.000256085,1.64147e-08,1.50742e-08,1.52003e-08,1.50676e-08,1.62891e-08,1.62891e-08,1.64218e-08,
2.3,2.4,0.931491815673932,0.952956728762925,-0.000076480476204,0.008877191890089,9.940110916982293,9.944083352128644,0.055403729155994,0.059243589472703,-0.000007608030648,0.000952735783581,-0.000007608030648,0.000952735783581,-0.000002031955756,0.000256192776272,0.0214649,0.00895367,0.00397244,0.00383986,0.000960344,0.000960344,0.000258225,1.82701e-08,1.67895e-08,1.69275e-08,1.67824e-08,1.81327e-08,1.81327e-08,1.82779e-08,
