0,0,3.1,3.1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0.01,3.098961067176272,3.425773232823728,3.694937026357218,4.000241685013332,-0.000224437932227,0.165784537932227,-0.000244872547057,0.155481138529707,-0.00743451409496,0.14364671409496,0.326812,0.305305,0.166009,0.155726,0.151081,0.00207787,0.00048337,0.000448876,0.000489745,0.014869,
0.01,0.02,3.398721972419128,3.679767822418594,3.369128102138724,3.696911747681901,0.163604176768288,0.32740763128609,0.15389216881883,0.351326230424616,0.117234634385621,0.275040903928781,0.281046,0.327784,0.163803,0.197434,0.157806,0.00458889,0.00147524,0.00136838,0.00148127,0.0299399,
0.02,0.03,3.643364776861438,3.883089289590357,3.01692364931305,3.383504576969437,0.308329939678598,0.495031698626066,0.337352415868414,0.594499072618539,0.230747334080241,0.397105180326306,0.239725,0.366581,0.186702,0.257147,0.166358,0.016076,0.025173,0.0308041,0.0250131,0.0487169,
0.03,0.04,3.820963314129535,4.040746144786974,2.653823850728009,3.057436949612858,0.449319306931208,0.646841599054635,0.555121678161662,0.870355471435615,0.329718271768395,0.509918725789157,0.219783,0.403613,0.197522,0.315234,0.1802,0.0523966,0.053677,0.0513813,0.0520739,0.0744355,
0.04,0.05,3.942560247593747,4.13703252083992,2.289699685302802,2.721993457781067,0.578714097528667,0.784750382785288,0.803531975560518,1.171779634409581,0.415235050259459,0.609601292081181,0.194472,0.432294,0.206036,0.368248,0.194366,0.0856769,0.0804564,0.0726199,0.0797261,0.101871,
0.05,0.06,4.008534424050634,4.169212733936166,1.929233026944524,2.38331024420126,0.693443659836956,0.906492224701194,1.079097708577592,1.490572442384008,0.486475767420047,0.694739779571819,0.160678,0.454077,0.213049,0.411475,0.208264,0.111651,0.104572,0.095021,0.10365,0.130155,
0.06,0.07,3.977483659020684,4.148935485331891,1.580154328866541,2.047997386209599,0.791541395341913,1.009397637594028,1.376440275332479,1.819764758352064,0.542883154909946,0.764246895565864,0.171452,0.467843,0.217856,0.443324,0.221364,0.130979,0.126177,0.117532,0.122526,0.158462,
0.07,0.08,3.870496387804974,4.117600566172537,1.247478807477094,1.724414324492662,0.870933422545556,1.091681653014309,1.686075540606061,2.15607660535748,0.583332364189703,0.818214366318569,0.247104,0.476936,0.220748,0.470001,0.234882,0.14879,0.149309,0.140054,0.142705,0.187704,
0.08,0.09,3.675410563856834,4.061788508374356,0.861508636644813,1.493943240924136,0.860887392555815,1.221055738382498,1.936958565362409,2.557622955195317,0.531226456709231,0.932826440421997,0.386378,0.632435,0.360168,0.620664,0.4016,0.232968,0.324682,0.300612,0.293366,0.370351,
0.09,0.1,3.371747031389568,4.008448243166992,0.422505873638966,1.367056429471072,0.756610726649768,1.400173287837929,2.124511417026726,3.019323663531083,0.378762616728864,1.116090692119686,0.636701,0.944551,0.643563,0.894812,0.737328,0.431941,0.66203,0.606212,0.570716,0.721907,
