0,0,3.1,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0.01,3.098960915906797,3.425773384093203,0,0,0,0,0,0,0,0,0.326812,0,0,0,0,0.00207817,0,0,0,0,
0.01,0.02,3.398721641844034,3.679768152993688,0,0,0,0,0,0,0,0,0.281047,0,0,0,0,0.00458955,0,0,0,0,
0.02,0.03,3.647136574400807,3.879317492050988,0,0,0,0,0,0,0,0,0.232181,0,0,0,0,0.00853239,0,0,0,0,
0.03,0.04,3.840109402027141,4.021600056889369,0,0,0,0,0,0,0,0,0.181491,0,0,0,0,0.0141045,0,0,0,0,
0.04,0.05,3.974690295363745,4.104902473069922,0,0,0,0,0,0,0,0,0.130212,0,0,0,0,0.0214168,0,0,0,0,
0.05,0.06,4.049115026845078,4.128632131141721,0,0,0,0,0,0,0,0,0.0795171,0,0,0,0,0.0304898,0,0,0,0,
0.06,0.07,4.022346472993505,4.10407267135907,0,0,0,0,0,0,0,0,0.0817262,0,0,0,0,0.0412531,0,0,0,0,
0.07,0.08,3.918111189266052,4.06998576471146,0,0,0,0,0,0,0,0,0.151875,0,0,0,0,0.0535603,0,0,0,0,
0.08,0.09,3.758307088374142,3.978891983857049,0,0,0,0,0,0,0,0,0.220585,0,0,0,0,0.0671746,0,0,0,0,
0.09,0.1,3.546785237782042,3.833410036774519,0,0,0,0,0,0,0,0,0.286625,0,0,0,0,0.0818649,0,0,0,0,
