0,0,0.9,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0.02,0.9,1.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222,0,0,0,0,0,0,0,0,1.47475e-20,0,0,0,0,0,0,0,0,
0.02,0.04,0.917777783530339,1.143443966890705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225666,0,0,0,0,0,0,0,0,3.13006e-20,0,0,0,0,0,0,0,0,
0.04,0.06,0.935102901600126,1.164480924302821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229378,0,0,0,0,0,0,0,0,1.4263e-15,0,0,0,0,0,0,0,0,
0.06,0.08,0.951964382755582,1.185090242196978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233126,0,0,0,0,0,0,0,0,1.42634e-15,0,0,0,0,0,0,0,0,
0.08,0.1,0.968353009219688,1.205253568982929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236901,0,0,0,0,0,0,0,0,1.42642e-15,0,0,0,0,0,0,0,0,
0.1,0.12,0.984261216645947,1.224954708828019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240693,0,0,0,0,0,0,0,0,1.42656e-15,0,0,0,0,0,0,0,0,
0.12,0.14,0.999682997639103,1.244179503651195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244497,0,0,0,0,0,0,0,0,1.42677e-15,0,0,0,0,0,0,0,0,
0.14,0.16,1.01461380895137,1.26291571967312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248302,0,0,0,0,0,0,0,0,1.42708e-15,0,0,0,0,0,0,0,0,
0.16,0.18,1.029050482262955,1.281152938394824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252102,0,0,0,0,0,0,0,0,1.4275e-15,0,0,0,0,0,0,0,0,
0.18,0.2,1.042991138456065,1.298882451879216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255891,0,0,0,0,0,0,0,0,1.42803e-15,0,0,0,0,0,0,0,0,
0.2,0.22,1.056435105292069,1.316097162211711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259662,0,0,0,0,0,0,0,0,1.4287e-15,0,0,0,0,0,0,0,0,
0.22,0.24,1.069382838402133,1.332791485018276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263409,0,0,0,0,0,0,0,0,1.42952e-15,0,0,0,0,0,0,0,0,
0.24,0.26,1.081835845502325,1.348961256921198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267125,0,0,0,0,0,0,0,0,1.4305e-15,0,0,0,0,0,0,0,0,
0.26,0.28,1.093796613745033,1.364603646814995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270807,0,0,0,0,0,0,0,0,1.43166e-15,0,0,0,0,0,0,0,0,
0.28,0.3,1.105268540119402,1.379717070846987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274449,0,0,0,0,0,0,0,0,1.43299e-15,0,0,0,0,0,0,0,0,
0.3,0.32,1.116255864814485,1.394301110989205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278045,0,0,0,0,0,0,0,0,1.43452e-15,0,0,0,0,0,0,0,0,
0.32,0.34,1.126763607459831,1.408356437090465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281593,0,0,0,0,0,0,0,0,1.43626e-15,0,0,0,0,0,0,0,0,
0.34,0.36,1.136797506159348,1.421884732299631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285087,0,0,0,0,0,0,0,0,1.43821e-15,0,0,0,0,0,0,0,0,
0.36,0.38,1.146363959235441,1.43488862175328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288525,0,0,0,0,0,0,0,0,1.44039e-15,0,0,0,0,0,0,0,0,
0.38,0.4,1.155469969601622,1.447371604423183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291902,0,0,0,0,0,0,0,0,1.44281e-15,0,0,0,0,0,0,0,0,
0.4,0.42,1.16412309168308,1.459337988021236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295215,0,0,0,0,0,0,0,0,1.44548e-15,0,0,0,0,0,0,0,0,
0.42,0.44,1.172331380805966,1.470792826861682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298461,0,0,0,0,0,0,0,0,1.4484e-15,0,0,0,0,0,0,0,0,
0.44,0.46,1.180103344977516,1.481741862582669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301639,0,0,0,0,0,0,0,0,1.45159e-15,0,0,0,0,0,0,0,0,
0.46,0.48,1.187447898980478,1.492191467631405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304744,0,0,0,0,0,0,0,0,1.45506e-15,0,0,0,0,0,0,0,0,
0.48,0.5,1.194374320706725,1.502148591419365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307774,0,0,0,0,0,0,0,0,1.45882e-15,0,0,0,0,0,0,0,0,
0.5,0.52,1.200892209656343,1.511620709056188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310728,0,0,0,0,0,0,0,0,1.46288e-15,0,0,0,0,0,0,0,0,
