0,0,3.1,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0.01,3.098960915906797,3.425773384093203,0,0,0,0,0,0,0,0,0.326812,0,0,0,0,0.00207817,0,0,0,0,
0.01,0.02,3.398721641844034,3.679768152993688,0,0,0,0,0,0,0,0,0.281047,0,0,0,0,0.00458955,0,0,0,0,
0.02,0.03,3.643363923622916,3.883090142828879,0,0,0,0,0,0,0,0,0.239726,0,0,0,0,0.0160777,0,0,0,0,
0.03,0.04,3.820960159183421,4.040749299733089,0,0,0,0,0,0,0,0,0.219789,0,0,0,0,0.0524029,0,0,0,0,
0.04,0.05,3.942553938799597,4.13703882963407,0,0,0,0,0,0,0,0,0.194485,0,0,0,0,0.0856895,0,0,0,0,
0.05,0.06,4.008526933331676,4.169220224655123,0,0,0,0,0,0,0,0,0.160693,0,0,0,0,0.111666,0,0,0,0,
0.06,0.07,3.977478149435856,4.148940994916719,0,0,0,0,0,0,0,0,0.171463,0,0,0,0,0.13099,0,0,0,0,
0.07,0.08,3.87049487019964,4.117602083777872,0,0,0,0,0,0,0,0,0.247107,0,0,0,0,0.148793,0,0,0,0,
0.08,0.09,3.675425423526872,4.061773648704318,0,0,0,0,0,0,0,0,0.386348,0,0,0,0,0.232938,0,0,0,0,
0.09,0.1,3.371790294602915,4.008404979953646,0,0,0,0,0,0,0,0,0.636615,0,0,0,0,0.431855,0,0,0,0,
