0,0,0.99,1.01,0.99,1.01,10,10,0,0,0,0,0,0,0,0,0.0200001,0.0200001,0,0,0,0,0,0,0,0,0,0,0,0,
10,20,0.955804346844436,1.01000374807767,0.955804346844436,1.01000374807767,9.93939941787158,10.0000004520616,-3.02997177080854e-06,0.0303039048220926,-3.02997177080854e-06,0.0303039048220926,-7.22751576226449e-06,0.00918650788190972,-7.22751576226449e-06,0.00918650788190972,0.0541995,0.0541995,0.0606011,0.030307,0.030307,0.00919374,0.00919374,6.75124e-06,6.75124e-06,1.0342e-06,6.9348e-06,6.9348e-06,1.28354e-05,1.28354e-05,
20,30,0.918437868704575,0.97648561919751,0.918437868504358,0.976485619397779,9.88309788116656,9.94199384786756,0.0250612941853096,0.0471584409400485,0.0250612943789426,0.0471584407464156,0.00770904132154644,0.0290027462657251,0.00770904132154644,0.0290027462657251,0.0580478,0.0580478,0.058896,0.0220972,0.0220972,0.0212938,0.0212938,1.44834e-05,1.44838e-05,2.51798e-06,1.49162e-05,1.49158e-05,2.72479e-05,2.72479e-05,
30,40,0.878767546635246,0.938482451940561,0.878767545997834,0.938482452577973,9.82980252763441,9.88684348509951,0.0427519713105751,0.0591667543495059,0.0427519719460606,0.0591667537140119,0.0271412006588051,0.0564835571812327,0.0271412006588051,0.0564835571812327,0.059715,0.059715,0.057041,0.0164148,0.0164148,0.0293424,0.0293424,2.0915e-05,2.09163e-05,4.2713e-06,1.85741e-05,1.85728e-05,3.99024e-05,3.99024e-05,
40,50,0.838269990468233,0.898231490700126,0.838269989565627,0.898231491602675,9.77945304638901,9.83458036214354,0.0552737141850141,0.0677801624608114,0.0552737150870371,0.0677801615588265,0.0539570575242598,0.0885031406477672,0.0539570575242598,0.0885031406477672,0.0599616,0.0599616,0.0551274,0.0125065,0.0125065,0.0345461,0.0345461,2.65636e-05,2.65654e-05,6.24686e-06,2.01781e-05,2.01763e-05,5.15406e-05,5.15406e-05,
50,60,0.797843890792971,0.857237315908821,0.797843889666052,0.857237317035487,9.73194871040187,9.78516412452989,0.0641718783163731,0.0739982531589859,0.0641718794367288,0.0739982520390556,0.0851623439640808,0.122941256857108,0.0851623439640808,0.122941256857108,0.0593935,0.0593935,0.0532155,0.00982638,0.00982638,0.037779,0.037779,3.16876e-05,3.16898e-05,8.4343e-06,2.11913e-05,2.11891e-05,6.29141e-05,6.29141e-05,
60,70,0.758030985025545,0.816486725813822,0.758030983728055,0.816486727111289,9.68716618827424,9.73851003910356,0.0705196090759997,0.0785119260523183,0.0705196103525048,0.0785119247756674,0.118722344342022,0.158394840512582,0.118722344342022,0.158394840512582,0.0584558,0.0584558,0.0513439,0.00799232,0.00799232,0.0396725,0.0396725,3.64323e-05,3.64348e-05,1.08594e-05,2.21815e-05,2.21789e-05,7.43668e-05,7.43668e-05,
70,80,0.719554916485266,0.776610411092069,0.719554915046973,0.776610412530457,9.64497111723754,9.69450732787787,0.0750605616815306,0.0818017378860136,0.0750605630867903,0.081801736480597,0.153271589656033,0.193905662535697,0.153271589656033,0.193905662535697,0.0570555,0.0570555,0.0495363,0.00674118,0.00674118,0.0406341,0.0406341,4.07848e-05,4.07877e-05,1.34918e-05,2.31614e-05,2.31586e-05,8.5793e-05,8.5793e-05,
80,90,0.682613790893764,0.737998079687395,0.682613789342642,0.73799808123885,9.60522534232944,9.65303142568979,0.0783112198311315,0.0842046736097516,0.0783112213329576,0.0842046721076132,0.187904184136058,0.229129418362822,0.187904184136058,0.229129418362822,0.0553843,0.0553843,0.0478061,0.00589346,0.00589346,0.0412253,0.0412253,4.478e-05,4.47831e-05,1.6309e-05,2.4135e-05,2.4132e-05,9.72446e-05,9.72446e-05,
90,100,0.647309381981003,0.700877818783388,0.647309380341153,0.700877820423792,9.56779139072566,9.61395201056812,0.0806322333430301,0.0859590503249822,0.0806322349157022,0.0859590487518993,0.222027759683129,0.263341896545163,0.222027759683129,0.263341896545163,0.0535685,0.0535685,0.0461607,0.00532682,0.00532682,0.0413142,0.0413142,4.84111e-05,4.84144e-05,1.92907e-05,2.50925e-05,2.50894e-05,0.000108659,0.000108659,
100,110,0.613679463333215,0.66537008775627,0.613679461627886,0.665370089462096,9.53253553999199,9.57713783133925,0.0822772559366783,0.0872348888361484,0.0822772575527005,0.0872348872196457,0.255263037432594,0.2963119630637,0.255263037432594,0.2963119630637,0.0516907,0.0516907,0.0446023,0.00495764,0.00495763,0.041049,0.041049,5.16672e-05,5.16706e-05,2.24159e-05,2.59962e-05,2.59929e-05,0.000119984,0.000119984,
110,120,0.581719639181871,0.631524147597797,0.581719637434438,0.631524149345792,9.49932921306835,9.54246013322529,0.0834261345145807,0.0881545881344948,0.0834261361477439,0.0881545865008022,0.287375433710335,0.327927140172154,0.287375433710335,0.327927140172154,0.0498046,0.0498046,0.043131,0.00472846,0.00472846,0.0405518,0.0405518,5.45577e-05,5.45612e-05,2.56667e-05,2.68401e-05,2.68369e-05,0.00013117,0.00013117,
120,130,0.551398134119727,0.59934256312991,0.55139813235209,0.599342564898167,9.46804994067331,9.50979450903467,0.084207499247261,0.0888070416521691,0.08420750087348,0.0888070400253789,0.318228547574512,0.358135374430476,0.318228547574512,0.358135374430476,0.0479445,0.0479445,0.0417446,0.00459955,0.00459954,0.0399069,0.0399069,5.7103e-05,5.71066e-05,2.90269e-05,2.7634e-05,2.76308e-05,0.000142186,0.000142186,
130,140,0.522665824768766,0.568797691375657,0.522665822997765,0.56879769314675,9.43858177026445,9.47902199539292,0.084714174412997,0.0892573600635032,0.0847141760129314,0.0892573584635268,0.34775250526486,0.386925157279857,0.34775250526486,0.386925157279857,0.0461319,0.0461319,0.0404403,0.00454319,0.00454319,0.0391727,0.0391727,5.93269e-05,5.93304e-05,3.24822e-05,2.83892e-05,2.8386e-05,0.000153019,0.000153019,
140,150,0.495463051853643,0.539842789594333,0.495463050100112,0.539842791347964,9.41081536723813,9.45002963062385,0.0850137416349413,0.0895536283256298,0.0850137431865485,0.0895536267739839,0.375922361922941,0.414311942137609,0.375922361922941,0.414311942137609,0.0443798,0.0443798,0.0392143,0.00453989,0.00453989,0.0383896,0.0383896,6.12557e-05,6.12592e-05,3.60199e-05,2.91169e-05,2.91138e-05,0.000163664,0.000163664,
150,160,0.469724246723368,0.512419504325858,0.469724245003614,0.512419506045719,9.38464792289203,9.42271066482816,0.0851558330207443,0.0897316374571271,0.0851558345066026,0.0897316359712314,0.402743302248739,0.440328830625874,0.402743302248739,0.440328830625874,0.0426953,0.0426953,0.0380628,0.00457581,0.00457581,0.0375856,0.0375856,6.29165e-05,6.292e-05,3.96287e-05,2.98278e-05,2.98248e-05,0.000174122,0.000174122,
160,170,0.445381065631063,0.486462920588553,0.445381063959375,0.486462922260353,9.35998294444977,9.39696454833563,0.085100471475669,0.0898182257152153,0.0851004728811993,0.0898182243096057,0.428240463357631,0.465020161235232,0.428240463357631,0.465020161235232,0.0410819,0.0410819,0.0369817,0.00471776,0.00471776,0.0367797,0.0367797,6.43358e-05,6.43392e-05,4.32988e-05,3.05308e-05,3.0528e-05,0.000184397,0.000184397,
